"Step","env_name: myoLegWalkT2AStiffness-v0 - rollout/ep_rew_mean","env_name: myoLegWalkT2AStiffness-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegWalkT2AStiffness-v0 - rollout/ep_rew_mean__MAX","env_name: myoLegWalkT2AVelocity-v0 - rollout/ep_rew_mean","env_name: myoLegWalkT2AVelocity-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegWalkT2AVelocity-v0 - rollout/ep_rew_mean__MAX","env_name: myoLegWalkT2AStrength-v0 - rollout/ep_rew_mean","env_name: myoLegWalkT2AStrength-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegWalkT2AStrength-v0 - rollout/ep_rew_mean__MAX","env_name: myoLegWalkT2Apca-v0 - rollout/ep_rew_mean","env_name: myoLegWalkT2Apca-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegWalkT2Apca-v0 - rollout/ep_rew_mean__MAX"
"6934","2704.1162","2704.1162","2704.1162","2251.5923","2251.5923","2251.5923","8564.363","8564.363","8564.363","8832.679666666665","8604.374","9115.22"
"6947","2640.8862","2640.8862","2640.8862","2249.625","2249.625","2249.625","8736.092","8736.092","8736.092","8721.894","8406.593","9017.356"
"6960","2584.198","2584.198","2584.198","2316.8757","2316.8757","2316.8757","8775.351","8775.351","8775.351","8879.759333333333","8693.727","9006.42"
"6973","2616.9102","2616.9102","2616.9102","2272.0186","2272.0186","2272.0186","8970.951","8970.951","8970.951","8774.614666666666","8467.261","9374.627"
"6986","2683.6948","2683.6948","2683.6948","2235.2397","2235.2397","2235.2397","8917.194","8917.194","8917.194","8960.584","8520.765","9478.846"
"6999","2640.363","2640.363","2640.363","2265.8108","2265.8108","2265.8108","8967.409","8967.409","8967.409","8872.411333333333","8234.923","9516.014"
"7012","2609.409","2609.409","2609.409","2221.4128","2221.4128","2221.4128","8995.418","8995.418","8995.418","9032.609666666665","8425.077","9854.292"
"7025","2659.712","2659.712","2659.712","2285.9663","2285.9663","2285.9663","8982.159","8982.159","8982.159","8873.368","8624.035","9317.128"
"7038","2679.6182","2679.6182","2679.6182","2262.707","2262.707","2262.707","9075.162","9075.162","9075.162","8970.746000000001","8554.666","9468.357"
"7051","2650.0024","2650.0024","2650.0024","2253.0452","2253.0452","2253.0452","9085.13","9085.13","9085.13","8877.067966666667","8136.1914","9787.575"
"7064","2687.5825","2687.5825","2687.5825","2262.5432","2262.5432","2262.5432","9182.64","9182.64","9182.64","9061.505333333333","8511.319","9721.395"
"7077","2740.0508","2740.0508","2740.0508","2261.8657","2261.8657","2261.8657","9327.311","9327.311","9327.311","9261.468","8665.435","9883.777"
"7090","2730.3323","2730.3323","2730.3323","2371.0508","2371.0508","2371.0508","9097.248","9097.248","9097.248","8946.865666666667","8546.402","9746.474"
"7103","2627.184","2627.184","2627.184","2284.35","2284.35","2284.35","9178.401","9178.401","9178.401","9406.915333333332","8907.922","10343.329"
"7116","2616.9216","2616.9216","2616.9216","2295.528","2295.528","2295.528","8929.828","8929.828","8929.828","9269.517666666667","8577.741","10207.595"
"7129","2613.5562","2613.5562","2613.5562","2330.9536","2330.9536","2330.9536","8646.293","8646.293","8646.293","9093.820666666667","8690.623","9863.078"
"7142","2707.4023","2707.4023","2707.4023","2272.5022","2272.5022","2272.5022","8882.871","8882.871","8882.871","9034.539666666666","8452.39","9453.912"
"7155","2680.057","2680.057","2680.057","2297.8335","2297.8335","2297.8335","9145.91","9145.91","9145.91","9156.002666666665","8887.765","9301.982"
"7168","2714.9897","2714.9897","2714.9897","2282.75","2282.75","2282.75","8985.597","8985.597","8985.597","9196.080666666667","8735.252","10010.132"
"7181","2626.7722","2626.7722","2626.7722","2329.045","2329.045","2329.045","8785.584","8785.584","8785.584","9454.977","9081.285","10082.075"
"7194","2701.9136","2701.9136","2701.9136","2355.5037","2355.5037","2355.5037","9172.636","9172.636","9172.636","9382.770666666667","9031.922","9897.838"
"7207","2732.9539","2732.9539","2732.9539","2331.615","2331.615","2331.615","8959.138","8959.138","8959.138","9319.578666666668","8502.672","10547.671"
"7220","2667.401","2667.401","2667.401","2275.1907","2275.1907","2275.1907","9011.002","9011.002","9011.002","9172.518333333333","8677.09","9933.423"
"7233","2746.4783","2746.4783","2746.4783","2284.2874","2284.2874","2284.2874","9184.725","9184.725","9184.725","9093.968333333332","8537.111","9922.133"
"7246","2698.5154","2698.5154","2698.5154","2424.834","2424.834","2424.834","8949.875","8949.875","8949.875","9362.633","8920.598","10246.64"
"7259","2691.6582","2691.6582","2691.6582","2315.081","2315.081","2315.081","8843.736","8843.736","8843.736","9283.740333333333","8599.32","10446.137"
"7272","2670.3877","2670.3877","2670.3877","2322.628","2322.628","2322.628","8953.078","8953.078","8953.078","9335.658833333333","8928.763","9988.318"
"7285","2754.7703","2754.7703","2754.7703","2291.5217","2291.5217","2291.5217","9121.889","9121.889","9121.889","9309.012","9040.354","9803.284"
"7298","2715.994","2715.994","2715.994","2280.4753","2280.4753","2280.4753","8862.611","8862.611","8862.611","9457.043666666666","9047.507","10155.448"
"7311","2750.2227","2750.2227","2750.2227","2371.3171","2371.3171","2371.3171","8951.993","8951.993","8951.993","9699.604166666666","9280.066","10519.8125"
"7324","2750.2852","2750.2852","2750.2852","2364.4072","2364.4072","2364.4072","8800.352","8800.352","8800.352","9364.746","8559.465","10589.657"
"7337","2726.4937","2726.4937","2726.4937","2393.6646","2393.6646","2393.6646","9127.952","9127.952","9127.952","9528.996666666666","8893.702","10730.163"
"7350","2708.8777","2708.8777","2708.8777","2396.6042","2396.6042","2396.6042","9057.452","9057.452","9057.452","9698.133333333333","9175.634","10637.296"
"7363","2710.7417","2710.7417","2710.7417","2326.0225","2326.0225","2326.0225","8844.042","8844.042","8844.042","9596.076666666668","8988.288","10408.672"
"7376","2636.1335","2636.1335","2636.1335","2362.7278","2362.7278","2362.7278","8726.222","8726.222","8726.222","9301.126000000002","8796.94","9782.582"
"7389","2731.5913","2731.5913","2731.5913","2349.7024","2349.7024","2349.7024","8889.055","8889.055","8889.055","9139.863666666666","8472.121","9886.969"
"7402","2750.0925","2750.0925","2750.0925","2303.1106","2303.1106","2303.1106","8890.559","8890.559","8890.559","9151.876333333334","8435.173","10029.271"
"7415","2737.4346","2737.4346","2737.4346","2390.3623","2390.3623","2390.3623","9060.66","9060.66","9060.66","9580.255","9088.088","10342.124"
"7428","2815.5088","2815.5088","2815.5088","2349.4067","2349.4067","2349.4067","9098.789","9098.789","9098.789","9684.278333333334","9081.297","10426.316"
"7441","2658.8071","2658.8071","2658.8071","2409.4219","2409.4219","2409.4219","9193.996","9193.996","9193.996","9359.015","8794.886","10036.076"
"7454","2795.6096","2795.6096","2795.6096","2354.0078","2354.0078","2354.0078","9068.624","9068.624","9068.624","9528.94","8885.342","10455.446"
"7467","2675.6553","2675.6553","2675.6553","2481.6914","2481.6914","2481.6914","9347.778","9347.778","9347.778","9325.457","8632.141","10312.47"
"7480","2735.0234","2735.0234","2735.0234","2428.044","2428.044","2428.044","9219.467","9219.467","9219.467","9480.179666666667","8879.02","10284.557"
"7493","2736.1697","2736.1697","2736.1697","2410.5254","2410.5254","2410.5254","9368.025","9368.025","9368.025","9534.813666666667","9020.75","10179.964"
"7506","2831.1855","2831.1855","2831.1855","2454.6475","2454.6475","2454.6475","9224.733","9224.733","9224.733","9407.634666666667","8843.729","10207.142"
"7519","2791.1145","2791.1145","2791.1145","2415.402","2415.402","2415.402","9186.514","9186.514","9186.514","9371.746666666666","8946.707","10024.193"
"7532","2715.5725","2715.5725","2715.5725","2445.7153","2445.7153","2445.7153","9169.346","9169.346","9169.346","9423.707333333334","8799.038","10169.575"
"7545","2791.269","2791.269","2791.269","2385.5972","2385.5972","2385.5972","9270.252","9270.252","9270.252","9490.913666666665","8603.014","10530.63"
"7558","2713.4797","2713.4797","2713.4797","2395.9785","2395.9785","2395.9785","9451.439","9451.439","9451.439","9526.573333333334","8826.516","10592.627"
"7571","2765.533","2765.533","2765.533","2467.6409","2467.6409","2467.6409","9334.605","9334.605","9334.605","9386.942000000001","8684.058","10362.332"
"7584","2700.4277","2700.4277","2700.4277","2433.6436","2433.6436","2433.6436","8928.05","8928.05","8928.05","9597.558333333334","8765.314","10801.706"
"7597","2732.5215","2732.5215","2732.5215","2449.7668","2449.7668","2449.7668","9077.484","9077.484","9077.484","9379.107","8728.189","10204.767"
"7610","2714.2588","2714.2588","2714.2588","2425.7913","2425.7913","2425.7913","9304.968","9304.968","9304.968","9444.196333333333","8947.538","10117.264"
"7623","2792.0283","2792.0283","2792.0283","2458.7358","2458.7358","2458.7358","9412.5625","9412.5625","9412.5625","9431.858666666665","8800.557","10603.103"
"7636","2731.0376","2731.0376","2731.0376","2513.6191","2513.6191","2513.6191","9173.5625","9173.5625","9173.5625","9570.704333333333","8851.577","10733.143"
"7649","2775.7551","2775.7551","2775.7551","2490.4136","2490.4136","2490.4136","9146.798","9146.798","9146.798","9591.545","9243.196","10130.59"
"7662","2695.8635","2695.8635","2695.8635","2439.724","2439.724","2439.724","8819.213","8819.213","8819.213","9554.501833333334","9004.685","10378.133"
"7675","2726.645","2726.645","2726.645","2438.9883","2438.9883","2438.9883","8662.464","8662.464","8662.464","9678.220666666666","9056.32","10562.787"
"7688","2798.7021","2798.7021","2798.7021","2402.7915","2402.7915","2402.7915","8783.409","8783.409","8783.409","10008.889000000001","9438.424","10884.388"
"7701","2756.5107","2756.5107","2756.5107","2477.4521","2477.4521","2477.4521","8809.088","8809.088","8809.088","9696.761333333334","9053.063","10665.677"
"7714","2722.4504","2722.4504","2722.4504","2495.4358","2495.4358","2495.4358","9164.994","9164.994","9164.994","9667.794666666667","9387.357","10225.53"
"7727","2761.8545","2761.8545","2761.8545","2496.746","2496.746","2496.746","9220.393","9220.393","9220.393","9480.834666666668","8917.927","10112.684"
"7740","2764.1765","2764.1765","2764.1765","2429.5276","2429.5276","2429.5276","9498.654","9498.654","9498.654","9174.180666666667","8963.006","9490.318"
"7753","2778.067","2778.067","2778.067","2489.8865","2489.8865","2489.8865","9315.953","9315.953","9315.953","9828.757","9338.658","10659.879"
"7766","2716.023","2716.023","2716.023","2536.6982","2536.6982","2536.6982","9462.29","9462.29","9462.29","9735.189666666667","9244.088","10566.26"
"7779","2825.748","2825.748","2825.748","2583.2917","2583.2917","2583.2917","8849.425","8849.425","8849.425","9475.387333333334","8777.29","9895.499"
"7792","2787.7634","2787.7634","2787.7634","2499.6543","2499.6543","2499.6543","9223.312","9223.312","9223.312","9452.895666666665","8788.285","10052.032"
"7805","2812.4512","2812.4512","2812.4512","2414.559","2414.559","2414.559","8951.941","8951.941","8951.941","9465.709666666668","8910.504","10366.387"
"7818","2825.8079","2825.8079","2825.8079","2525.7124","2525.7124","2525.7124","8800.32","8800.32","8800.32","9611.465333333334","8980.649","10569.966"
"7831","2802.5955","2802.5955","2802.5955","2540.7664","2540.7664","2540.7664","8872.694","8872.694","8872.694","9745.196333333333","9295.521","10310.51"
"7844","2811.1501","2811.1501","2811.1501","2493.7715","2493.7715","2493.7715","8757.261","8757.261","8757.261","9767.601333333332","9112.362","10507.867"
"7857","2817.3174","2817.3174","2817.3174","2535.7676","2535.7676","2535.7676","9157.507","9157.507","9157.507","10014.076666666668","9471.728","11003.62"
"7870","2756.7017","2756.7017","2756.7017","2499.4045","2499.4045","2499.4045","9134.438","9134.438","9134.438","9873.223","9187.574","10904.758"
"7883","2846.384","2846.384","2846.384","2524.1743","2524.1743","2524.1743","9149.881","9149.881","9149.881","9999.9355","9432.553","10863.358"
"7896","2834.9468","2834.9468","2834.9468","2559.4087","2559.4087","2559.4087","9059.196","9059.196","9059.196","9990.904999999999","9506.13","10842.795"
"7909","2900.1665","2900.1665","2900.1665","2472.2131","2472.2131","2472.2131","8756.689","8756.689","8756.689","10114.325333333334","9782.063","10643.974"
"7922","2796.7908","2796.7908","2796.7908","2565.5015","2565.5015","2565.5015","8715.841","8715.841","8715.841","9759.847333333333","9247.699","10479.424"
"7935","2799.8542","2799.8542","2799.8542","2517.887","2517.887","2517.887","9264.475","9264.475","9264.475","9711.575166666667","9050.8125","10634.964"
"7948","2869.5388","2869.5388","2869.5388","2567.5198","2567.5198","2567.5198","9379.252","9379.252","9379.252","9811.343666666668","9369.035","10673.299"
"7961","2826.2742","2826.2742","2826.2742","2585.6497","2585.6497","2585.6497","9230.054","9230.054","9230.054","9691.029","8975.723","10408.194"
"7974","2836.808","2836.808","2836.808","2522.3706","2522.3706","2522.3706","9341.671","9341.671","9341.671","9860.4985","9412.369","10667.939"
"7987","2821.836","2821.836","2821.836","2608.036","2608.036","2608.036","9023.834","9023.834","9023.834","9912.539666666667","9434.942","10761.075"
"8000","2865.96","2865.96","2865.96","2624.5488","2624.5488","2624.5488","8380.812","8380.812","8380.812","10126.954333333333","9464.763","11157.929"
"8013","2847.418","2847.418","2847.418","2605.253","2605.253","2605.253","8848.132","8848.132","8848.132","9932.419666666667","9320.407","10721.317"
"8026","2831.0251","2831.0251","2831.0251","2557.6357","2557.6357","2557.6357","9062.344","9062.344","9062.344","9562.859333333332","9166.472","10265.285"
"8039","2732.2263","2732.2263","2732.2263","2539.9592","2539.9592","2539.9592","9402.48","9402.48","9402.48","9643.067000000001","8939.037","10687.212"
"8052","2864.3967","2864.3967","2864.3967","2663.5835","2663.5835","2663.5835","9381.834","9381.834","9381.834","9707.963333333333","9330.916","10405.144"
"8065","2859.0842","2859.0842","2859.0842","2579.1335","2579.1335","2579.1335","9414.252","9414.252","9414.252","9705.533333333333","9298.206","10367.419"
"8078","2870.1482","2870.1482","2870.1482","2656.0378","2656.0378","2656.0378","9261.446","9261.446","9261.446","9912.118666666667","9554.989","10608.542"
"8091","2867.5083","2867.5083","2867.5083","2613.904","2613.904","2613.904","9175.825","9175.825","9175.825","9947.087666666666","9330.554","11018.36"
"8104","2914.7026","2914.7026","2914.7026","2596.9824","2596.9824","2596.9824","9187.92","9187.92","9187.92","10093.343666666666","9369.61","11075.317"
"8117","2812.3286","2812.3286","2812.3286","2501.3943","2501.3943","2501.3943","8963.432","8963.432","8963.432","9770.012","9104.864","10493.244"
"8130","2999.5896","2999.5896","2999.5896","2699.7478","2699.7478","2699.7478","9098.129","9098.129","9098.129","9735.378333333334","9433.187","9926.386"
"8143","2890.8142","2890.8142","2890.8142","2630.9988","2630.9988","2630.9988","9319.753","9319.753","9319.753","9904.947333333334","9253.297","10679.092"
"8156","2794.0745","2794.0745","2794.0745","2616.4224","2616.4224","2616.4224","9569.655","9569.655","9569.655","10102","9496.573","10734.359"
"8169","2850.2742","2850.2742","2850.2742","2621.3193","2621.3193","2621.3193","9198.203","9198.203","9198.203","9990.219666666666","9534.734","10576.719"
"8182","2892.6936","2892.6936","2892.6936","2559.4854","2559.4854","2559.4854","9044.317","9044.317","9044.317","10041.085","9692.551","10612.246"
"8195","2837.6372","2837.6372","2837.6372","2623.933","2623.933","2623.933","9403.873","9403.873","9403.873","9865.246666666668","9528.424","10488.804"
"8208","2854.04","2854.04","2854.04","2666.1523","2666.1523","2666.1523","9098.471","9098.471","9098.471","10038.713333333333","9349.003","10937.623"
"8221","2829.7744","2829.7744","2829.7744","2578.7583","2578.7583","2578.7583","9357.781","9357.781","9357.781","9975.516333333333","9347.691","10772.666"
"8234","2809.876","2809.876","2809.876","2682.8342","2682.8342","2682.8342","9393.526","9393.526","9393.526","9971.314333333334","9340.703","10600.655"
"8247","2815.802","2815.802","2815.802","2629.491","2629.491","2629.491","8995.165","8995.165","8995.165","10083.847","9681.938","10749.812"
"8260","2882.8132","2882.8132","2882.8132","2675.0862","2675.0862","2675.0862","9336.403","9336.403","9336.403","10050.399666666666","9513.948","10962.997"
"8273","2891.3364","2891.3364","2891.3364","2650.8289","2650.8289","2650.8289","9150.301","9150.301","9150.301","10040.151","9276.153","11147.089"
"8286","2998.1113","2998.1113","2998.1113","2659.0012","2659.0012","2659.0012","9275.566","9275.566","9275.566","10019.949999999999","9239.167","10947.58"
"8299","2881.967","2881.967","2881.967","2633.7886","2633.7886","2633.7886","9443.805","9443.805","9443.805","9902.609999999999","8958.225","10874.77"
"8312","2917.5059","2917.5059","2917.5059","2673.866","2673.866","2673.866","9429.302","9429.302","9429.302","9967.526666666667","9236.416","10955.959"
"8325","2971.4612","2971.4612","2971.4612","2595.9265","2595.9265","2595.9265","9129.212","9129.212","9129.212","9954.053333333331","9499.876","10653.797"
"8338","2914.9563","2914.9563","2914.9563","2645.269","2645.269","2645.269","9370.79","9370.79","9370.79","10201.228000000001","9605.03","11161.848"
"8351","2906.6057","2906.6057","2906.6057","2724.4285","2724.4285","2724.4285","9489.824","9489.824","9489.824","10192.290333333332","9826.83","10829.716"
"8364","2893.6362","2893.6362","2893.6362","2659.431","2659.431","2659.431","9446.118","9446.118","9446.118","10048.199","9474.741","10991.695"
"8377","2968.5251","2968.5251","2968.5251","2720.4075","2720.4075","2720.4075","9269.896","9269.896","9269.896","10264.832666666667","9835.726","10946.33"
"8390","2872.3442","2872.3442","2872.3442","2700.2415","2700.2415","2700.2415","9540.46","9540.46","9540.46","9923.091999999999","9463.068","10711.634"
"8403","2904.1072","2904.1072","2904.1072","2659.3936","2659.3936","2659.3936","9315.444","9315.444","9315.444","10108.574","9511.233","11025.32"
"8416","2908.7095","2908.7095","2908.7095","2684.1008","2684.1008","2684.1008","9464.282","9464.282","9464.282","9927.557666666668","9563.063","10512.887"
"8429","2881.1184","2881.1184","2881.1184","2648.5686","2648.5686","2648.5686","9631.049","9631.049","9631.049","9889.168666666666","9223.452","10831.034"
"8442","2945.7195","2945.7195","2945.7195","2694.8208","2694.8208","2694.8208","9399.892","9399.892","9399.892","10199.884666666667","9760.577","10963.213"
"8455","2917.777","2917.777","2917.777","2679.4517","2679.4517","2679.4517","9329.42","9329.42","9329.42","10344.475666666667","9724.495","11200.544"
"8468","2937.916","2937.916","2937.916","2700.6409","2700.6409","2700.6409","9404.68","9404.68","9404.68","10279.394666666667","9450.388","11183.85"
"8481","2928.131","2928.131","2928.131","2713.403","2713.403","2713.403","9201.164","9201.164","9201.164","10283.055999999999","9359.758","11314.684"
"8494","2940.8699","2940.8699","2940.8699","2651.83","2651.83","2651.83","9028.557","9028.557","9028.557","9965.378333333334","9427.1","10623.185"
"8507","2900.2405","2900.2405","2900.2405","2703.265","2703.265","2703.265","8975.95","8975.95","8975.95","10140.558666666666","9891.023","10630.216"
"8520","3014.1426","3014.1426","3014.1426","2719.8472","2719.8472","2719.8472","9244.496","9244.496","9244.496","9981.208666666667","9445.725","10688.519"
"8533","3001.106","3001.106","3001.106","2797.0007","2797.0007","2797.0007","9445.66","9445.66","9445.66","10086.153","9280.929","10784.788"
"8546","2916.9517","2916.9517","2916.9517","2706.102","2706.102","2706.102","9589.632","9589.632","9589.632","10060.357666666667","9686.163","10478.77"
"8559","2895.025","2895.025","2895.025","2674.4705","2674.4705","2674.4705","9176.991","9176.991","9176.991","10234.716","9735.145","10767.382"
"8572","2849.8203","2849.8203","2849.8203","2702.8977","2702.8977","2702.8977","9379.922","9379.922","9379.922","9920.012666666667","9423.766","10779.345"
"8585","3010.2244","3010.2244","3010.2244","2716.3804","2716.3804","2716.3804","9496.633","9496.633","9496.633","10248.245833333332","9323.577","11341.556"
"8598","2974.3113","2974.3113","2974.3113","2709.6545","2709.6545","2709.6545","9316.742","9316.742","9316.742","10397.779999999999","9701.939","11123.094"
"8611","2911.0051","2911.0051","2911.0051","2715.0383","2715.0383","2715.0383","9475.333","9475.333","9475.333","10346.387666666667","10176.792","10645.712"
"8624","2915.63","2915.63","2915.63","2733.404","2733.404","2733.404","9679.703","9679.703","9679.703","10294.892666666667","9981.825","10808.824"
"8637","2984.3562","2984.3562","2984.3562","2763.8862","2763.8862","2763.8862","9673.966","9673.966","9673.966","10146.788333333332","9586.855","10732.871"
"8650","2914.2063","2914.2063","2914.2063","2834.5432","2834.5432","2834.5432","9458.229","9458.229","9458.229","10125.635","9350.578","10654.135"
"8663","2919.7537","2919.7537","2919.7537","2880.3945","2880.3945","2880.3945","9552.871","9552.871","9552.871","10038.981000000002","9415.718","10361.315"
"8676","2978.183","2978.183","2978.183","2730.642","2730.642","2730.642","9407.495","9407.495","9407.495","10166.797666666667","9288.141","10998.938"
"8689","3003.2742","3003.2742","3003.2742","2806.3818","2806.3818","2806.3818","9536.186","9536.186","9536.186","10198.351333333334","9782.659","10686.319"
"8702","2970.7954","2970.7954","2970.7954","2835.821","2835.821","2835.821","9311.351","9311.351","9311.351","10113.109","9639.449","10645.853"
"8715","2948.897","2948.897","2948.897","2888.208","2888.208","2888.208","9646.876","9646.876","9646.876","10371.379666666666","9599.023","10835.53"
"8728","2883.5952","2883.5952","2883.5952","2732.473","2732.473","2732.473","9463.052","9463.052","9463.052","10450.143666666667","9839.988","10965.057"
"8741","2950.2761","2950.2761","2950.2761","2771.4897","2771.4897","2771.4897","9600.003","9600.003","9600.003","10378.284333333335","9691.331","11184.447"
"8754","3003.29","3003.29","3003.29","2721.7075","2721.7075","2721.7075","9467.851","9467.851","9467.851","10105.492","9925.708","10375.908"
"8767","2988.0393","2988.0393","2988.0393","2777.424","2777.424","2777.424","9561.819","9561.819","9561.819","10374.142333333335","9838.786","10724.592"
"8780","3031.924","3031.924","3031.924","2763.519","2763.519","2763.519","9772.72","9772.72","9772.72","10406.829666666667","9919.019","10872.846"
"8793","3081.6018","3081.6018","3081.6018","2813.712","2813.712","2813.712","9880.746","9880.746","9880.746","10404.865","9963.175","10990.718"
"8806","2897.5266","2897.5266","2897.5266","2691.8914","2691.8914","2691.8914","9641.036","9641.036","9641.036","10401.062333333333","9338.824","11146.093"
"8819","3032.6438","3032.6438","3032.6438","2855.9497","2855.9497","2855.9497","9433.06","9433.06","9433.06","10349.057","9552.323","11017.689"
"8832","3044.2786","3044.2786","3044.2786","2799.2478","2799.2478","2799.2478","9234.172","9234.172","9234.172","10585.055333333332","9972.554","11111.951"
"8845","2923.3115","2923.3115","2923.3115","2743.6445","2743.6445","2743.6445","9628.129","9628.129","9628.129","10521.181666666665","9799.17","11264.94"
"8858","3084.3347","3084.3347","3084.3347","2805.5168","2805.5168","2805.5168","9647.125","9647.125","9647.125","10538.527000000002","9926.333","11055.495"
"8871","3088.225","3088.225","3088.225","2865.4502","2865.4502","2865.4502","9333.816","9333.816","9333.816","10601.750999999998","9803.506","11016.171"
"8884","3029.1943","3029.1943","3029.1943","2670.707","2670.707","2670.707","9265.19","9265.19","9265.19","10456.222333333333","9749.688","10934.993"
"8897","2958.0603","2958.0603","2958.0603","2798.6038","2798.6038","2798.6038","9621.319","9621.319","9621.319","10639.064666666667","10355.157","10781.769"
"8910","3093.5486","3093.5486","3093.5486","2829.9094","2829.9094","2829.9094","9908.464","9908.464","9908.464","10382.756","9926.791","10685.555"
"8923","3129.625","3129.625","3129.625","2914.9517","2914.9517","2914.9517","9279.314","9279.314","9279.314","10118.7325","9525.3545","10449.896"
"8936","3008.7722","3008.7722","3008.7722","2743.8975","2743.8975","2743.8975","8954.866","8954.866","8954.866","10378.240666666667","9748.805","10777.462"
"8949","3081.854","3081.854","3081.854","2757.4902","2757.4902","2757.4902","9149.369","9149.369","9149.369","10341.334333333332","9986.162","10583.255"
"8962","3045.2883","3045.2883","3045.2883","2826.7573","2826.7573","2826.7573","8979.552","8979.552","8979.552","10517.818666666666","10120.281","10774.856"
"8975","3047.078","3047.078","3047.078","2860.0503","2860.0503","2860.0503","9395.815","9395.815","9395.815","10587.735","9952.22","10936.629"
"8988","3024.256","3024.256","3024.256","2893.227","2893.227","2893.227","9591.991","9591.991","9591.991","10473.474","10176.707","10687.788"
"9001","3020.9402","3020.9402","3020.9402","2817.5833","2817.5833","2817.5833","9699.449","9699.449","9699.449","10606.766333333333","10334.493","10826.106"
"9014","3010.1987","3010.1987","3010.1987","2864.2034","2864.2034","2864.2034","9632.188","9632.188","9632.188","10547.928666666667","10392.89","10642.414"
"9027","3133.996","3133.996","3133.996","2882.3103","2882.3103","2882.3103","9684.328","9684.328","9684.328","10690.21","10551.708","10937.037"
"9040","3086.1348","3086.1348","3086.1348","2966.0754","2966.0754","2966.0754","10018.351","10018.351","10018.351","10554.554333333333","10315.548","10985.387"
"9053","3019.003","3019.003","3019.003","2988.114","2988.114","2988.114","9898.742","9898.742","9898.742","10530.193333333333","10326.856","10729.191"
"9066","3088.2214","3088.2214","3088.2214","2877.1367","2877.1367","2877.1367","9523.26","9523.26","9523.26","10614.334","10401.892","10738"
"9079","3022.7324","3022.7324","3022.7324","2902.2837","2902.2837","2902.2837","9666.175","9666.175","9666.175","10502.532333333334","10222.892","10693.427"
"9092","3055.4758","3055.4758","3055.4758","2914.3733","2914.3733","2914.3733","9602.181","9602.181","9602.181","10592.638","9984.093","10916.765"
"9105","3064.5303","3064.5303","3064.5303","2877.8455","2877.8455","2877.8455","9559.751","9559.751","9559.751","10451.286166666667","10364.179","10573.6455"
"9118","3028.6528","3028.6528","3028.6528","2972.0044","2972.0044","2972.0044","9399.913","9399.913","9399.913","10775.251666666665","10469.137","11061.511"
"9131","3045.5015","3045.5015","3045.5015","2847.5894","2847.5894","2847.5894","9737.322","9737.322","9737.322","10820.317333333332","10317.827","11175.364"
"9144","2954.823","2954.823","2954.823","2821.2126","2821.2126","2821.2126","9784.75","9784.75","9784.75","10843.757666666666","10513.282","11137.581"
"9157","3001.6167","3001.6167","3001.6167","2907.6912","2907.6912","2907.6912","10002.851","10002.851","10002.851","10718.583666666667","10482.968","10952.307"
"9170","3047.694","3047.694","3047.694","2844.2734","2844.2734","2844.2734","10037.747","10037.747","10037.747","10776.049666666668","10416.36","11064.361"
"9183","3073.629","3073.629","3073.629","2804.789","2804.789","2804.789","9852.908","9852.908","9852.908","10874.794333333333","10527.069","11185.852"
"9196","3128.225","3128.225","3128.225","2899.5833","2899.5833","2899.5833","9512.747","9512.747","9512.747","10705.498666666666","10291.701","10973.471"
"9209","3072.308","3072.308","3072.308","2911.4246","2911.4246","2911.4246","9369.473","9369.473","9369.473","10556.107333333333","10070.332","10990.533"
"9222","3132.9868","3132.9868","3132.9868","2916.491","2916.491","2916.491","10035.55","10035.55","10035.55","10712.92","10405.077","11098.728"
"9235","3088.914","3088.914","3088.914","2961.8667","2961.8667","2961.8667","9827.655","9827.655","9827.655","10834.5075","10608.4795","11181.706"
"9248","3018.9846","3018.9846","3018.9846","2961.7327","2961.7327","2961.7327","9742.748","9742.748","9742.748","11102.891666666668","10715.407","11343.828"
"9261","3095.14","3095.14","3095.14","2945.9463","2945.9463","2945.9463","9894.743","9894.743","9894.743","10920.889000000001","10846.945","11041.358"
"9274","3182.2432","3182.2432","3182.2432","2880.9548","2880.9548","2880.9548","9785.268","9785.268","9785.268","10859.186666666666","10672.246","10982.979"
"9287","3053.9973","3053.9973","3053.9973","2918.6948","2918.6948","2918.6948","9703.846","9703.846","9703.846","10623.627","10398.749","10871.717"
"9300","3203.488","3203.488","3203.488","2952.5537","2952.5537","2952.5537","9650.184","9650.184","9650.184","10662.738333333333","10406.229","10941.237"
"9313","3094.4211","3094.4211","3094.4211","2962.665","2962.665","2962.665","9537.403","9537.403","9537.403","10958.348833333332","10610.3955","11252.341"
"9326","3015.585","3015.585","3015.585","2966.5151","2966.5151","2966.5151","9763.697","9763.697","9763.697","10903.393333333333","10434.18","11229.731"
"9339","3179.7903","3179.7903","3179.7903","2927.434","2927.434","2927.434","10123.325","10123.325","10123.325","11132.743000000002","10825.357","11313.155"
"9352","3090.3247","3090.3247","3090.3247","3011.8284","3011.8284","3011.8284","9886.725","9886.725","9886.725","11041.563999999998","10932.881","11163.748"
"9365","3060.912","3060.912","3060.912","2944.3293","2944.3293","2944.3293","9660.205","9660.205","9660.205","10908.038","10688.967","11073.671"
