"Step","env_name: myoLegStairTerrainT2Apca-v0 - rollout/ep_rew_mean","env_name: myoLegStairTerrainT2Apca-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegStairTerrainT2Apca-v0 - rollout/ep_rew_mean__MAX","env_name: myoLegStairTerrainT2A-v0 - rollout/ep_rew_mean","env_name: myoLegStairTerrainT2A-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegStairTerrainT2A-v0 - rollout/ep_rew_mean__MAX","env_name: myoLegStairTerrainWalk-v0 - rollout/ep_rew_mean","env_name: myoLegStairTerrainWalk-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegStairTerrainWalk-v0 - rollout/ep_rew_mean__MAX"
"5718","6493.410766666667","5110.488","7726.2793","1750.0033","1679.7886","1876.4313","1585.2277000000001","1512.0442","1699.4775"
"5731","6396.1197","4641.069","7985.0054","1720.787","1666.286","1799.3986","1592.4834333333336","1523.1412","1710.757"
"5744","6400.025566666666","5107.356","7614.9663","1744.2646333333332","1682.6462","1831.1217","1611.5881","1543.3961","1739.184"
"5757","6592.027099999999","5278.9243","7994.762","1723.7557000000004","1651.5205","1815.7189","1598.2038999999997","1518.4703","1723.4404"
"5770","6563.024899999999","5575.3257","7700.0273","1766.4189","1706.5199","1872.5731","1602.6707999999999","1533.0887","1713.1293"
"5783","6748.041333333334","5199.0996","8328.333","1750.2585333333336","1658.2251","1879.9554","1611.4794666666667","1531.9442","1734.0693"
"5796","6610.875033333333","5550.839","7815.9067","1737.9586333333334","1665.0984","1857.1245","1599.4282333333333","1536.1959","1707.871"
"5809","6629.033566666666","5092.1953","8086.424","1775.8414333333333","1701.2897","1891.7645","1602.1576333333333","1543.1619","1705.334"
"5822","6844.680533333333","5660.7783","8043.9043","1753.5027333333335","1661.4589","1871.5061","1606.4205","1547.4429","1715.7965"
"5835","7038.9649","5997.3364","8069.8403","1772.8116333333335","1700.584","1916.7784","1605.082266666667","1553.3802","1700.4137"
"5848","6955.385566666667","5800.2646","7892.5664","1746.9395666666667","1678.0377","1873.7295","1603.5648333333331","1549.8768","1706.6024"
"5861","7147.315533333333","6270.1113","8066.0723","1778.9079666666667","1709.9397","1879.5315","1606.9565","1549.9902","1702.4181"
"5874","6775.799500000001","5598.0186","7723.7256","1790.2144","1737.2776","1878.679","1613.7247","1550.419","1716.7185"
"5887","6961.743166666667","5778.25","8339.564","1745.5393000000001","1662.2125","1863.7689","1619.8491000000001","1540.9596","1729.3738"
"5900","7262.233533333333","6043.309","8479.832","1773.5183","1699.8837","1892.1829","1624.0602999999999","1550.6731","1737.6396"
"5913","7315.828266666666","5851.669","8399.472","1795.7244666666666","1702.609","1952.9186","1627.4087","1557.602","1734.7382"
"5926","7151.744900000001","5981.6187","8171.561","1765.3896666666667","1643.4608","1921.5754","1628.8176666666666","1568.6835","1732.8241"
"5939","7096.3014","6168.519","7999.4277","1788.4211000000003","1706.963","1947.803","1632.7681333333333","1562.0732","1756.0636"
"5952","7397.794333333332","6435.7666","8441.82","1786.7336000000003","1722.4866","1886.3394","1638.2256666666665","1570.0247","1755.8883"
"5965","7407.324633333334","6345.0034","8494.243","1771.5918666666666","1689.2297","1903.9144","1637.8848333333333","1567.9803","1745.0154"
"5978","7162.597866666667","6462.5796","7525.95","1767.3383666666666","1666.3871","1895.298","1640.3956333333335","1584.5016","1750.8317"
"5991","7253.781233333334","6519.2144","7997.8423","1801.7624333333333","1731.7942","1916.1812","1638.1328333333333","1579.5582","1752.3593"
"6004","7419.640266666666","6474.8613","8321.018","1789.7756","1694.7532","1921.0308","1643.8460666666667","1572.8938","1749.2706"
"6017","7402.748766666667","6755.6753","8167.419","1809.9941666666666","1719.222","1938.3164","1636.8435666666667","1584.394","1731.5022"
"6030","7230.023000000001","6644.443","7659.2515","1790.9402333333335","1732.8795","1889.5165","1649.1230666666668","1575.0833","1745.1804"
"6043","7193.447433333334","6379.482","8082.371","1789.5553","1699.9945","1917.3259","1651.6539999999998","1584.7908","1763.6727"
"6056","7269.060866666667","6781.468","7795.011","1750.3221666666666","1620.9298","1888.54","1653.9000666666668","1579.0273","1762.5869"
"6069","7249.600266666665","6628.3745","8104.6113","1790.8747666666666","1704.4371","1908.8507","1648.8208000000002","1584.3059","1755.6343"
"6082","7498.626333333334","6553.531","8547.087","1795.8779666666667","1714.6227","1927.1537","1672.6071333333332","1596.8221","1765.6931"
"6095","7505.933466666666","6869.044","8139.421","1800.3327","1698.894","1935.7356","1668.6687666666667","1602.527","1773.4908"
"6108","7359.5707","6663.4316","8170.8745","1798.5652666666667","1711.1732","1915.8396","1668.7120666666667","1599.4977","1774.0931"
"6121","7628.864366666666","6992.7725","8413.221","1803.2621","1710.3148","1947.1187","1668.8976333333333","1609.5653","1752.5645"
"6134","7492.965","6957.949","8032.821","1808.9711","1721.0692","1933.3085","1668.1076333333333","1609.7383","1756.7705"
"6147","7314.401533333333","6947.365","7840.8506","1792.4664","1707.0344","1912.8121","1678.0762666666667","1612.1642","1775.7892"
"6160","7483.508566666667","6960.1367","8082.829","1815.8662666666667","1760.7656","1922.6672","1684.2929333333334","1624.949","1773.9838"
"6173","7599.3004666666675","7153.254","8438.183","1797.3751666666667","1720.8977","1896.3428","1684.3789333333334","1631.9463","1781.7631"
"6186","7551.5372333333335","7409.1523","7678.745","1830.6607000000001","1745.2416","1969.4381","1686.079966666667","1611.4844","1786.6256"
"6199","7622.009533333334","7412.151","7907.1616","1819.5202","1726.1326","1934.4955","1689.6479","1615.8103","1787.3376"
"6212","7686.5942","7268.5806","8194.317","1828.0791666666667","1721.4749","1979.7864","1681.3579666666665","1608.9587","1777.7583"
"6225","7535.869433333333","6959.1597","8368.702","1854.5104666666666","1780.3268","1992.8867","1686.2362","1626.7865","1778.1217"
"6238","7592.913233333334","7213.583","8002.9272","1824.1099666666667","1726.1357","1972.233","1676.9440666666667","1612.154","1781.8705"
"6251","7528.0491","7157.962","8039.3","1821.4372333333333","1764.5327","1934.756","1694.7808666666667","1640.7687","1785.8439"
"6264","7658.2481333333335","7259.734","8321.278","1833.8051333333333","1756.0319","1952.2485","1690.9240666666665","1628.6682","1787.4603"
"6277","7746.1271333333325","7083.0894","8427.168","1838.4477","1716.4144","1980.5669","1697.2254999999998","1615.7683","1802.0638"
"6290","7874.802","7200.4653","8585.948","1824.4649666666667","1717.6112","1988.6582","1691.0099666666667","1628.1365","1784.3503"
"6303","7600.409833333334","7239.404","7982.3535","1818.9286666666667","1735.683","1947.9033","1702.9070999999997","1639.8418","1793.0663"
"6316","7740.406899999999","7404.7427","8034.4277","1840.6962","1766.6718","1959.876","1712.7414999999999","1651.2903","1800.1915"
"6329","7659.4039","7334.178","8164.148","1839.9563666666666","1743.0597","1982.2198","1701.5000333333335","1637.2439","1788.4775"
"6359","7528.574666666667","7094.848","8112.371","1811.8031","1709.5514","1938.9646","1707.1743","1636.1841","1812.1677"
"6362","7781.4148","7137.435","8490.012","1866.6285","1773.0795","2006.748","1707.3861666666664","1646.1132","1798.5574"
"6375","7785.783833333334","7279.1855","8374.196","1857.1227999999999","1796.4395","1954.2065","1708.6097333333335","1650.4783","1806.1986"
"6388","7769.7582","7508.7256","8247.048","1856.0982999999999","1766.2909","1999.1864","1718.8677","1661.4646","1803.4429"
"6401","7999.3368","7573.6494","8456.132","1877.9711666666665","1789.8843","2018.5238","1706.6872666666668","1652.8534","1794.2677"
"6414","7712.1343333333325","7295.968","8378.567","1839.5295666666668","1745.1461","2008.9009","1706.9102","1646.0425","1808.4988"
"6427","7868.147666666667","7614.627","8223.871","1843.9481666666663","1720.3689","2018.314","1713.0944666666667","1656.8722","1794.1274"
"6440","7885.721799999999","7298.475","8894.811","1856.0488666666668","1776.7958","1987.7778","1713.7125333333333","1664.4521","1789.6604"
"6453","7825.0304","7292.8096","8387.827","1846.5213999999999","1750.0433","2019.6919","1713.1276666666665","1650.8574","1802.2961"
"6466","7680.059533333333","7091.309","8294.205","1903.1503","1767.5895","2104.4802","1706.9102666666668","1643.2554","1793.7303"
"6479","7954.396000000001","7296.671","8357.97","1877.0678666666665","1760.6017","2055.804","1718.7085","1661.2162","1813.3142"
"6492","8005.863666666667","7610.74","8589.966","1851.5817333333332","1737.4692","1990.8192","1722.2059666666667","1663.2267","1816.4945"
"6505","7876.4339","7558.161","8182.274","1868.9933666666666","1776.459","2005.119","1724.9961333333333","1666.3141","1800.3566"
"6518","7752.294000000001","7596.3535","7918.319","1883.4842333333333","1807.776","2023.8232","1728.1521","1680.2811","1809.4879"
"6531","7868.731999999999","7609.351","8207.192","1861.8525","1777.9159","1990.4841","1712.3274000000001","1667.2291","1783.6603"
"6544","7851.534199999999","7698.9165","8036.2427","1903.2746333333332","1822.3488","2059.5598","1740.5947999999999","1689.2937","1821.8445"
"6557","7881.9213666666665","7442.5356","8505.959","1883.4401333333333","1771.0334","2071.3464","1727.2037333333335","1678.5112","1805.2838"
"6570","7846.052966666667","7544.1045","8351.259","1893.6993666666667","1825.4437","1990.352","1722.5734333333332","1679.8456","1791.163"
"6583","7987.485566666667","7550.213","8525.565","1862.8242666666665","1737.3834","2041.7953","1710.5469","1661.0659","1783.1598"
"6596","8006.897966666666","7408.7705","8651.522","1851.0232666666664","1738.9795","2007.301","1726.4575333333332","1687.4392","1803.1324"
"6609","7931.286533333333","7535.945","8478.522","1877.2649","1783.6199","2038.3933","1737.3072","1694.0743","1812.471"
"6622","8174.9487666666655","7581.5093","8970.078","1910.4374666666665","1787.8998","2090.0786","1732.4297333333332","1677.0468","1817.1091"
"6635","7912.807566666666","7368.8374","8836.826","1872.3022666666668","1751.784","2032.6155","1730.9014333333334","1698.473","1793.6445"
"6648","7702.725600000001","6956.2812","8437.357","1892.8475666666666","1764.6531","2055.3333","1722.8478666666667","1681.9968","1797.3516"
"6661","7977.8681","7614.916","8513.451","1889.5891","1792.8583","2059.4626","1740.9527666666665","1706.6443","1799.7449"
"6674","7960.676333333333","7515.5776","8777.844","1914.6052333333334","1822.9149","2074.6462","1746.3267333333333","1706.7864","1819.1674"
"6687","7906.627733333334","7541.6616","8444.682","1900.466566666667","1769.0231","2075.1804","1739.1208","1711.1858","1781.5946"
"6700","7871.0215","7535.0815","8499.54","1917.0154666666667","1808.4293","2113.6199","1747.2739666666666","1706.5049","1798.1135"
"6713","8028.097566666666","7616.2104","8675.658","1918.5708666666667","1832.6941","2071.176","1747.235","1715.1476","1792.953"
"6726","8047.0078","7810.1904","8402.225","1893.5465333333334","1783.2363","2015.5771","1741.9898","1706.4756","1793.4031"
"6739","8067.612833333334","7821.821","8311.476","1904.0515666666668","1763.1249","2074.87","1747.9080999999999","1728.5487","1784.4319"
"6752","8192.430433333333","7790.8413","8658.622","1922.7941","1776.1593","2136.7446","1725.8818666666666","1695.7377","1785.2747"
"6765","8145.813900000001","7591.989","8984.751","1914.366633333333","1806.6932","2090.6748","1752.3277333333335","1717.255","1805.7177"
"6778","8037.373","7377.008","8920.85","1935.5971333333334","1781.3246","2160.0447","1755.4222333333335","1727.1931","1807.2628"
"6791","7991.1824333333325","7095.619","9045.899","1931.3614666666665","1767.6521","2164.3777","1750.5416333333335","1720.5376","1809.0034"
"6804","8376.974166666667","7562.456","9466.7705","1939.0320333333336","1799.8087","2152.2441","1756.0451333333333","1722.3746","1804.6271"
"6817","8091.8299","7847.019","8477.269","1906.5362000000002","1762.5468","2083.746","1763.1985333333332","1729.4888","1795.4714"
"6830","8194.6499","7831","8806.165","1935.9010333333335","1821.935","2125.5461","1752.8556666666666","1718.6395","1800.914"
"6843","8158.785766666667","7803.372","8776.394","1913.3285000000003","1798.702","2106.1172","1762.9814333333334","1731.3899","1814.8534"
"6856","8064.756766666666","7564.769","8806.807","1959.6101666666666","1857.5735","2148.7563","1754.5743333333332","1726.122","1811.3475"
"6869","8084.2391333333335","7668.826","8830.031","1957.4475333333332","1819.2115","2159.5327","1771.4834666666666","1730.5679","1828.6665"
"6882","8137.290666666668","7886.419","8619.302","1964.3072","1841.4248","2134.9863","1766.0466333333334","1735.2424","1803.885"
"6895","8150.887433333334","7915.6","8419.617","1922.6457666666665","1821.6062","2063.334","1765.3644333333332","1733.1345","1819.2202"
"6908","8233.893533333334","7975.8716","8524.494","1972.3299333333332","1841.3582","2183.5784","1774.9548000000002","1747.5492","1824.7089"
"6921","8142.544833333333","7821.467","8774.5625","1952.3954","1849.758","2139.889","1768.9062333333331","1728.0045","1815.9828"
"6934","8210.175333333333","7683.922","8832.705","1913.8377666666665","1802.2716","2104.2888","1777.6376333333335","1739.6453","1834.8638"
"6947","8175.295433333333","7823.0283","8721.233","1961.4241333333332","1825.9159","2151.3118","1780.535","1736.2668","1821.9984"
"6960","8198.110333333332","7990.8623","8452.874","1950.8693666666668","1806.7528","2183.2368","1768.5648666666666","1738.593","1822.5009"
"6973","8121.708633333333","7576.1733","8695.188","1975.1068333333333","1878.6877","2143.932","1776.0364","1742.9781","1810.8795"
"6986","8076.942999999999","7366.323","8924.051","1962.9530000000002","1829.3722","2188.1387","1773.3977666666667","1730.0448","1820.2595"
"6999","8234.033000000001","7702.747","8857.638","1971.8146666666664","1870.0265","2171.344","1774.7138333333332","1728.299","1817.1915"
"7012","8324.1095","7833.721","8989.859","1971.5901000000001","1823.1857","2192.485","1778.8581666666669","1733.421","1816.7034"
"7025","8096.265666666666","7703.94","8539.403","1947.5335666666667","1834.1951","2135.707","1779.1353666666666","1745.8491","1832.095"
"7038","8174.214766666667","7488.691","8970.923","1958.7382333333335","1839.8275","2154.349","1791.4569666666666","1759.4911","1840.6428"
"7051","8374.480099999999","7833.7803","9079.142","1959.7555333333332","1805.8529","2236.6658","1776.9747666666665","1738.9587","1822.4718"
"7064","8244.854266666667","7826.0024","8962.827","1966.7659333333334","1853.8202","2186.0684","1785.8830333333335","1743.0295","1817.5416"
"7077","8509.309","8087.253","9114.67","1978.7113666666664","1823.6829","2158.1538","1780.9895999999999","1747.0217","1814.905"
"7090","8306.597233333332","8040.5137","8809.962","1999.5096333333333","1889.7188","2186.9067","1788.8825333333334","1740.8302","1836.5172"
"7103","8435.970666666666","7879.323","9205.948","1970.2796333333333","1861.1337","2138.9238","1783.3591333333334","1736.3528","1816.0338"
"7116","8312.8736","7911.6255","9011.654","1982.4355666666663","1846.1757","2195.9766","1796.1584000000003","1750.632","1835.3295"
"7129","8179.366900000001","7884.3994","8667.049","1965.7075000000002","1812.1012","2188.0671","1801.8545666666669","1760.9283","1835.9956"
"7142","8156.617000000001","7872.6294","8528.081","1987.0276000000001","1884.4221","2158.778","1800.9920000000002","1750.2601","1856.6252"
"7155","8453.864899999999","7807.9917","9109.114","1977.995466666667","1806.8916","2218.8425","1804.2956000000001","1765.5817","1842.7294"
"7168","8317.1732","7663.9346","8833.66","1950.7832333333336","1809.5424","2143.706","1796.7563","1762.4143","1830.2532"
"7181","8338.980666666668","7914.0234","8991.027","1972.9258333333335","1855.3287","2186.2524","1804.4703333333334","1768.9202","1848.122"
"7194","8215.5542","7880.4463","8657.96","1993.0152666666665","1893.7875","2174.7498","1803.0238333333334","1770.1947","1830.872"
"7207","8514.798533333333","8057.3906","9358.735","1973.9502000000002","1834.814","2197.2312","1815.8779333333332","1798.2247","1840.881"
"7220","8279.3485","7846.946","9008.099","1973.7373","1867.2291","2186.5735","1801.9456666666665","1759.9877","1832.3185"
"7233","8167.143666666666","7657.463","8725.371","2008.7905","1893.8759","2199.3892","1791.5780666666667","1750.9895","1840.947"
"7246","8552.187166666668","8167.8525","9283.107","1969.5941666666668","1846.5367","2174.8176","1801.5687","1771.4384","1835.0099"
"7259","8665.3866","8119.0728","9513.298","2001.2957333333334","1901.6106","2172.85","1803.1194333333333","1773.423","1838.4855"
"7272","8405.267","7977.45","9200.793","1992.9057333333333","1889.8773","2163.7114","1816.2066000000002","1791.8396","1839.7878"
"7285","8505.875333333335","8200.688","9108.529","2030.701","1913.6782","2228.5852","1824.2389333333333","1788.8007","1848.0961"
"7298","8515.8572","8126.4146","8901.967","2000.3611333333336","1830.0631","2265.9836","1812.128","1783.2275","1834.3999"
"7311","8312.359233333334","7771.2837","8613.318","2018.6952333333331","1893.712","2216.7798","1815.9193000000002","1776.4501","1837.392"
"7324","8355.921","7757.951","9000.574","2018.0097666666668","1894.8337","2245.7258","1817.4927666666665","1772.5867","1842.1207"
"7337","8511.069766666666","7966.3223","9379.506","2039.4040333333332","1941.617","2232.2607","1832.6915","1799.1417","1855.5569"
"7350","8338.907666666666","7727.124","9138.139","2003.5779333333332","1897.2736","2194.1938","1822.7103","1773.8943","1858.2279"
"7363","8405.997666666668","8178.65","8841.803","1993.6681333333333","1801.4095","2252.782","1828.1426","1800.2408","1855.9059"
"7376","8613.2405","8204.066","9206.76","2030.7975999999999","1935.3075","2211.248","1831.2920000000001","1774.0232","1864.7252"
"7389","8742.46","8260.975","9495.373","2008.6878666666664","1895.0973","2165.8003","1833.1300333333331","1785.4253","1861.8134"
"7402","8556.841999999999","8276.085","9084.949","2013.1458666666667","1887.2126","2249.5999","1831.2214000000001","1786.9941","1865.493"
"7415","8615.461333333335","8400.949","9013.457","2007.3714","1906.866","2184.6077","1833.8955666666668","1786.1078","1862.4939"
"7428","8594.390666666666","8230.657","9311.787","2038.8201999999999","1889.2162","2295.0574","1834.8622000000003","1795.2007","1856.2769"
"7441","8483.349","8044.308","9080.412","2012.1880666666668","1883.7367","2252.2202","1825.1749333333335","1779.639","1849.6617"
"7454","8564.450666666666","8267.82","9020.545","2031.1872666666668","1898.692","2223.9639","1830.3196","1792.2623","1850.5007"
"7467","8430.9737","7938.5737","9201.988","2050.4432","1900.6631","2281.2559","1847.6406","1809.3296","1869.3871"
"7480","8448.8222","8031.336","9178.99","2050.900633333333","1917.5682","2275.1223","1846.067933333333","1807.2076","1875.2041"
"7493","8482.973866666665","7943.8926","9173.479","2061.8193666666666","1920.5286","2336.652","1840.7796666666666","1799.4171","1871.2129"
"7506","8451.194833333333","7855.3477","9419.5205","2011.9869666666666","1862.7223","2222.0864","1832.0898333333334","1794.9215","1857.4125"
"7519","8425.498466666666","7895.6084","9133.801","2055.6346333333336","1893.0773","2329.7485","1838.3429999999998","1764.2557","1878.6736"
"7532","8416.987766666667","8170.6123","8781.45","2062.290566666667","1928.479","2326.076","1846.0320666666667","1771.4413","1884.7515"
"7545","8642.446333333333","8221.772","9121.987","2053.275833333333","1929.2844","2260.793","1850.4982333333335","1783.1042","1896.7516"
"7558","8617.022733333333","8052.9966","9672.555","2009.7363666666668","1891.1765","2227.4016","1842.3580333333332","1775.909","1886.4539"
"7571","8382.739166666666","7747.4175","9475.733","2011.8485666666668","1842.1399","2231.6191","1847.8091333333334","1789.114","1888.8907"
"7584","8482.6451","7852.576","9430.724","2052.2175666666667","1896.4049","2307.6372","1857.8374333333334","1802.2711","1886.5305"
"7597","8618.145233333335","8032.5137","9407.824","2040.8471666666667","1938.2946","2224.5386","1838.2478333333336","1780.0032","1874.7169"
"7610","8626.4758","8145.0874","9273.686","2032.5384000000001","1902.8184","2240.4978","1854.9646","1787.076","1893.8401"
"7623","8691.092866666668","8171.3936","9461.656","2030.8751","1865.1576","2247.3984","1869.792666666667","1817.8339","1912.6458"
"7636","8559.967333333334","7994.076","9248.972","2060.7816","1945.8733","2264.9795","1868.5339000000001","1793.1631","1920.241"
"7649","8602.503333333334","8023.6104","9755.402","2041.3496666666667","1900.0784","2289.5984","1861.5716333333332","1802.3955","1897.397"
"7662","8535.708266666667","8120.2783","9179.159","2072.9011666666665","1952.3623","2302.56","1874.7368999999999","1799.5442","1917.2921"
"7675","8521.530333333334","8114.535","9196.565","2068.9225333333334","1925.2766","2269.657","1868.2053666666668","1795.561","1908.1936"
"7688","8767.056333333334","8305.107","9487.657","2077.547633333333","1938.969","2271.8518","1870.1195333333333","1787.8246","1912.3281"
"7701","8715.972666666667","8358.243","9351.713","2072.1372333333334","1965.6382","2269.3743","1862.3172666666667","1799.1244","1901.8362"
"7714","8699.226999999999","8419.088","9232.157","2040.0788","1872.1821","2293.4138","1881.4174","1803.091","1938.605"
"7727","8503.069433333332","8031.3013","9248.719","2067.7700333333332","1908.5077","2301.0586","1875.2713","1801.711","1932.067"
"7740","8482.403766666666","7964.3813","9228.045","2080.3675333333335","1972.2579","2291.789","1881.6245333333334","1788.6957","1939.3586"
"7753","8607.248166666666","8271.769","9216.788","2058.7437333333332","1906.7761","2310.5608","1879.2815666666665","1789.4045","1931.3812"
"7766","8698.423466666667","7909.6084","9766.575","2061.2322333333336","1884.0483","2331.5466","1888.0241999999998","1809.5709","1942.7137"
"7779","8720.933799999999","8165.1104","9525.157","2072.9835","1895.2097","2334.6726","1875.7668999999999","1794.0157","1936.7544"
"7792","8560.755333333333","8155.431","9047.675","2097.6862333333333","1943.1866","2344.2065","1889.098","1794.679","1965.7361"
"7805","8682.206833333334","8149.6675","9335.534","2086.845566666667","1961.4735","2327.4377","1898.5194333333332","1811.0238","1963.8309"
"7818","8764.482333333333","8227.401","9615.674","2091.5229","1899.3411","2427.736","1904.7015666666666","1794.5814","1990.9391"
"7831","8604.121","8115.701","9406.31","2058.359","1864.9496","2339.8186","1899.7341333333334","1801.6495","1981.2404"
"7844","8789.72","8369.465","9561.481","2074.486966666667","1880.1595","2333.2354","1900.0919999999999","1801.5193","1971.4839"
"7857","8737.091","8419.949","9348.272","2083.4054666666666","1942.3447","2341.5332","1913.9285333333335","1795.5096","2022.2908"
"7870","8759.723","8436.341","9351.153","2089.772466666667","1905.2831","2357.2864","1911.7848000000001","1808.2849","2008.6573"
"7883","8733.636666666667","8220.262","9520.709","2103.282966666666","1970.2966","2358.0256","1905.2194333333334","1792.9316","2006.8309"
"7896","8728.887","8096.5","9602.244","2105.8274","1933.3015","2318.2605","1909.6777000000002","1799.9971","1998.2589"
"7909","8398.117866666667","7783.027","9295.768","2082.678633333333","1899.9229","2370.1","1920.4913666666669","1804.6663","2029.2062"
"7922","8431.2894","7882.8467","9239.25","2088.8992000000003","1966.5138","2327.0981","1922.472866666667","1807.8474","2032.0769"
"7935","8664.709133333332","8150.8584","9468.868","2116.444766666667","1951.4764","2417.5002","1920.5858666666666","1782.1674","2050.5137"
"7948","8751.715666666665","8284.883","9423.045","2085.9565000000002","1944.43","2315.2605","1926.9624000000001","1795.177","2063.1477"
"7961","8727.5005","8197.974","9508.798","2076.866333333333","1954.7876","2311.4275","1932.6123333333333","1802.9027","2069.0999"
"7974","8740.456","8238.511","9652.181","2093.618266666667","1929.1124","2315.072","1950.4585","1822.0518","2105.2285"
"7987","8737.996233333333","8136.6357","9753.383","2093.386966666667","1868.9507","2363.6206","1947.5255333333334","1802.2181","2095.358"
"8000","8773.851333333334","8175.93","9726.186","2132.3772333333336","1942.8625","2456.231","1946.1580000000001","1805.8848","2118.7148"
"8013","8938.951666666666","8160.459","9787.427","2120.8013666666666","1977.0142","2397.1997","1936.9021999999998","1801.6906","2072.0933"
"8026","8714.495","8094.717","9609.433","2104.4210333333335","1925.3707","2379.0522","1950.101566666667","1806.3518","2108.3147"
"8039","8762.838433333332","8134.7783","9702.642","2116.058266666667","1956.099","2340.858","1951.6680999999999","1796.6272","2127.2263"
"8052","8722.145499999999","8167.7935","9791.567","2094.387133333333","1963.6493","2322.1624","1951.0392333333332","1805.1777","2114.7354"
"8065","8845.238333333333","8358.009","9546.746","2071.8968","1864.4575","2343.8242","1963.8786333333335","1802.7694","2134.1216"
"8078","8869.239666666666","8475.573","9498.556","2114.3381","1924.8292","2396.12","1963.0793333333331","1808.3973","2128.6665"
"8091","8881.656","8034.474","9808.594","2129.224333333333","1947.2051","2422.8076","1960.8874333333333","1801.7463","2155.9597"
"8104","8630.180999999999","8108.165","9565.863","2141.8929","1975.5863","2407.5117","1980.4542333333331","1829.2281","2145.5427"
"8117","8641.062666666667","8227.878","9461.314","2115.0736333333334","1977.609","2364.275","1974.8538","1803.9993","2154.3708"
"8130","8801.675","8327.23","9551.018","2132.0260333333335","1983.6472","2398.8613","1990.2163000000003","1822.0114","2185.82"
"8143","8817.148333333333","8256.436","9661.753","2135.0249","2001.8799","2384.1946","1974.6595333333335","1803.4508","2156.0623"
"8156","8853.075666666666","8386.605","9548.192","2128.4683","1992.1891","2365.7124","1983.4835666666668","1825.942","2159.057"
"8169","8824.954666666667","8299.154","9523.301","2144.9333","1908.4569","2499.5527","1980.9925999999998","1793.8506","2167.3933"
"8182","8820.506666666666","8382.362","9468.281","2139.774266666667","1940.2793","2471.712","1980.218133333333","1800.9167","2181.088"
"8195","8963.23","8329.317","9833.797","2130.866833333333","1931.106","2435.6638","1980.3351333333333","1792.5967","2175.375"
"8208","8960.0599","8101.9897","9973.657","2123.4726333333333","1983.6292","2370.5598","1992.2987999999998","1811.2714","2191.5593"
"8221","8852.293333333333","8318.106","9430.659","2118.0405666666666","1951.244","2394.0947","1991.9028999999998","1829.8105","2180.53"
"8234","8762.729166666666","8398.07","9452.0625","2149.7358666666664","2008.5656","2368.232","1994.622033333333","1831.9926","2193.375"
"8247","8725.689333333334","8316.841","9455.814","2156.9035","2007.8162","2401.3025","1994.1284333333333","1804.0673","2189.4998"
"8260","8836.144666666667","8270.767","9613.536","2134.068633333333","1940.5834","2464.3718","1994.6616666666666","1819.1923","2191.514"
"8273","9022.434833333333","8266.812","9851.4795","2102.9283666666665","1919.1276","2377.2175","2009.011533333333","1821.7673","2230.5488"
"8286","9054.528666666667","8470.661","9900.744","2173.1999","1998.6605","2473.8865","2010.1407000000002","1819.845","2229.6152"
"8299","9013.794666666667","8304.544","10016.986","2125.6867666666662","1973.0483","2405.8428","2003.8546","1818.6769","2214.7405"
"8312","9010.310666666666","8414.47","9829.063","2115.068333333333","1956.7961","2389.9397","1992.968466666667","1795.0087","2214.6082"
"8325","8736.126333333334","8315.974","9546.339","2128.6114666666667","1928.8534","2414.0955","1998.3173","1809.1416","2201.8103"
"8338","8901.593333333332","8449.649","9724.85","2158.685633333333","2024.4017","2419.4543","2000.4705333333332","1830.786","2215.9075"
"8351","8795.802","8243.592","9407.383","2146.3371","1986.526","2412.3037","2016.6755333333333","1825.5419","2243.6099"
"8364","8890.7385","8003.4775","9739.827","2168.9324666666666","2006.0027","2444.4583","2017.7528666666667","1828.2123","2250.51"
"8377","8948.340666666667","8477.002","9601.745","2208.004933333333","2067.6475","2468.941","2008.3518666666666","1815.3824","2232.5095"
"8390","9135.526666666667","8543.32","9944.814","2147.225966666667","1953.3315","2440.4382","2028.3961","1840.1475","2266.636"
"8403","8934.165333333332","8611.499","9456.233","2151.2010333333333","1967.9894","2443.4124","2009.7645666666667","1810.706","2238.336"
"8416","8956.356666666667","8470.999","9668.419","2139.2210333333333","1947.7162","2455.3828","2012.8605333333333","1816.3192","2267.3474"
"8429","8856.247666666666","8452.157","9617.212","2181.6867333333334","2023.6787","2469.86","2027.9086","1834.8193","2272.491"
"8442","8934.257333333333","8595.251","9530.345","2171.053","1991.6509","2450.8064","2025.7903333333334","1841.9897","2267.1252"
"8455","8960.923","8504.736","9603.438","2195.8008333333332","2011.6587","2458.5688","2030.146","1826.8053","2294.877"
"8468","8755.390666666666","8389.41","9446.194","2165.6178333333332","1937.9966","2488.9849","2036.4208666666666","1831.8097","2300.3909"
"8481","8882.180333333334","8466.698","9613.682","2156.419166666667","1936.1794","2469.5183","2024.3694333333333","1845.3533","2263.4219"
"8494","8873.943999999998","8314.746","9788.452","2216.5266333333334","2048.869","2550.8186","2051.8438666666666","1846.4443","2316.7346"
"8507","8732.151333333333","8097.611","9642.109","2210.7439","2058.66","2499.2712","2046.944666666667","1824.3357","2319.9065"
"8520","8937.644666666667","8509.917","9523.868","2218.905366666667","2041.4248","2507.0938","2044.5514","1833.7843","2286.2566"
