"Step","env_name: myoLegRoughTerrainT2Apca0-v0 - rollout/ep_rew_mean","env_name: myoLegRoughTerrainT2Apca0-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegRoughTerrainT2Apca0-v0 - rollout/ep_rew_mean__MAX","env_name: myoLegRoughTerrainT2Apca-v0 - rollout/ep_rew_mean","env_name: myoLegRoughTerrainT2Apca-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegRoughTerrainT2Apca-v0 - rollout/ep_rew_mean__MAX"
"8520","1976.7464333333335","1823.6969","2171.8406","1959.06185","1945.6661","1972.4576"
"8533","1997.4655333333333","1892.8586","2203.8328","1995.8022","1957.721","2033.8834"
"8546","1994.9011333333335","1871.9005","2166.3499","1978.93115","1969.3356","1988.5267"
"8559","1997.6335666666666","1858.523","2172.4668","1982.8197","1926.3044","2039.335"
"8572","2006.8959333333332","1873.1239","2232.7324","1997.13075","1962.0417","2032.2198"
"8585","2051.6659666666665","1888.8969","2207.89","1970.3539999999998","1954.2196","1986.4884"
"8598","2016.3750333333335","1909.6544","2214.6802","2056.08375","2055.1277","2057.0398"
"8611","2012.7657333333336","1871.7299","2192.8108","2033.90105","2024.4486","2043.3535"
"8624","2028.4339","1875.2614","2217.158","2035.22055","2027.1058","2043.3353"
"8637","2016.4521666666667","1847.1752","2214.8582","2044.9403000000002","2017.2153","2072.6653"
"8650","2072.0607999999997","1922.1558","2221.5596","2083.00575","2074.5642","2091.4473"
"8663","2017.3180333333332","1844.0637","2209.7056","2043.1758","2028.2416","2058.11"
"8676","2035.6488666666667","1973.5559","2122.4216","2066.07475","2065.481","2066.6685"
"8689","2070.5191","1974.1792","2234.6216","2119.90405","2079.5903","2160.2178"
"8702","1977.5923666666665","1816.9149","2228.211","2073.0073","2072.0205","2073.9941"
"8715","2027.7719333333334","1842.8351","2239.2668","2055.98795","2019.0487","2092.9272"
"8728","1995.1200333333334","1811.9","2168.5364","2016.2559499999998","1974.3744","2058.1375"
"8741","2018.2726666666665","1839.204","2246.4946","2065.94155","2053.2505","2078.6326"
"8754","2049.966","1874.4878","2246.4722","1995.2758","1944.2448","2046.3068"
"8767","2036.3244333333332","1937.3796","2225.3477","2065.2617999999998","1985.8771","2144.6465"
"8780","2047.7959333333336","1926.7925","2215.99","2096.95955","2028.1208","2165.7983"
"8793","2080.4314333333336","2001.4678","2235.92","2032.3507","1980.1299","2084.5715"
"8806","2032.8980000000001","1887.312","2256.1152","2130.68665","2011.3967","2249.9766"
"8819","2086.8464","1939.1285","2286.8237","2098.90155","2044.7008","2153.1023"
"8832","2072.562966666667","1985.2854","2232.613","2100.3055","2096.522","2104.089"
"8845","2018.6472999999999","1826.65","2283.325","2111.8937","2107.877","2115.9104"
"8858","2132.315","2042.0359","2259.7817","2096.4966","2057.9019","2135.0913"
"8871","2075.8116999999997","1967.3102","2260.6077","2149.7724","2102.6248","2196.92"
"8884","2086.3979999999997","1961.6798","2257.1492","2120.0976499999997","2086.261","2153.9343"
"8897","2147.3114","1989.3668","2285.6992","2179.6617","2153.4587","2205.8647"
"8910","2071.8764666666666","1983.8191","2237.1895","2119.3424999999997","2117.3784","2121.3066"
"8923","2098.7615","1908.1143","2266.0952","2149.4219000000003","2087.5652","2211.2786"
"8936","2102.0274999999997","1991.0459","2259.4802","2079.984","2009.8667","2150.1013"
"8949","2130.473433333333","2064.2607","2220.745","2198.5514000000003","2164.0874","2233.0154"
"8962","2129.9568999999997","2026.6205","2261.0105","2177.4132","2088.8696","2265.9568"
"8975","2089.2508333333335","1987.0789","2258.9949","2161.9031","2109.3997","2214.4065"
"8988","2056.1250999999997","1933.7454","2228.8323","2190.41815","2140.8103","2240.026"
"9001","2128.034333333333","2029.8457","2287.3835","2152.036","2141.5476","2162.5244"
"9014","2128.6516666666666","2056.4795","2265.4084","2074.6991500000004","1996.9081","2152.4902"
"9027","2104.9826","1993.5319","2300.1704","2170.6036","2034.9382","2306.269"
"9040","2134.0863666666664","2051.575","2273.1372","2269.64635","2186.3513","2352.9414"
"9053","2148.733066666667","1980.4656","2326.1506","2206.46705","2138.7046","2274.2295"
"9066","2119.566666666666","1987.2637","2249.3767","2291.66195","2266.8364","2316.4875"
"9079","2118.698033333333","2015.3268","2271.3843","2267.7617499999997","2233.8525","2301.671"
"9092","2091.231766666667","1990.226","2232.7793","2265.353","2236.0183","2294.6877"
"9105","2122.3942","1946.3308","2304.3896","2276.4735","2242.2856","2310.6614"
"9118","2124.1312333333335","2026.5765","2228.9639","2224.3611499999997","2147.413","2301.3093"
"9131","2186.6594999999998","2074.1067","2349.8567","2235.9130999999998","2183.4949","2288.3313"
"9144","2079.7926","1923.0701","2304.5771","2183.6627","2183.0007","2184.3247"
"9157","2159.8911999999996","2066.6267","2290.4883","2189.7110000000002","2166.658","2212.764"
"9170","2219.7075999999997","2131.814","2352.4885","2256.6873","2180.0872","2333.2874"
"9183","2198.6628","2120.24","2297.097","2302.92045","2239.231","2366.6099"
"9196","2160.8539","2015.3994","2339.5842","2246.67835","2221.6113","2271.7454"
"9209","2188.6588333333334","2090.9878","2332.434","2171.4515","2170.6008","2172.3022"
"9222","2206.063133333333","2141.1177","2299.6067","2160.61645","2052.9014","2268.3315"
"9235","2183.8633666666665","2080.2817","2355.3289","2306.95895","2248.5273","2365.3906"
"9248","2219.0666333333334","2109.1567","2359.706","2345.85135","2288.9373","2402.7654"
"9261","2239.7692","2168.7053","2378.2163","2233.9955","2186.073","2281.918"
"9274","2144.6837333333333","1987.9692","2307.1006","2245.4646000000002","2205.165","2285.7642"
"9287","2205.263733333333","2116.183","2333.9492","2326.50625","2168.8975","2484.115"
"9300","2185.2697000000003","1978.5","2332.5078","2326.5998","2211.3916","2441.808"
"9313","2210.0597333333335","2070.7986","2320.2966","2256.9015","2250.9573","2262.8457"
"9326","2206.4276666666665","2004.9458","2318.5608","2215.4673","2115.3142","2315.6204"
"9339","2282.891266666667","2167.7263","2382.261","2264.3862","2161.186","2367.5864"
"9352","2203.7071333333333","2088.7947","2409.012","2334.5317","2296.997","2372.0664"
"9365","2209.2039","2116.349","2311.2551","2300.16865","2262.5823","2337.755"
"9378","2163.0280333333335","2045.7069","2330.9565","2407.06405","2291.8481","2522.28"
"9391","2287.1395666666667","2190.8977","2416.6592","2339.9156000000003","2303.7332","2376.098"
"9404","2281.2942666666663","2190.2588","2407.0469","2415.0099","2376.7783","2453.2415"
"9417","2224.5604333333335","2097.2844","2372.964","2287.5744999999997","2206.151","2368.998"
"9430","2271.8395","2110.6934","2371.3271","2258.0377","2207.4106","2308.6648"
"9443","2256.445366666667","2078.0002","2375.9949","2360.38745","2289.7969","2430.978"
"9456","2315.0098333333335","2233.911","2400.8435","2379.6337","2278.5579","2480.7095"
"9469","2232.9812333333334","2024.4252","2365.0073","2292.3911","2281.0295","2303.7527"
"9482","2253.7492666666667","2179.7622","2368.5789","2281.34235","2112.931","2449.7537"
"9495","2260.8803666666668","2129.4978","2392.615","2525.7154499999997","2503.7156","2547.7153"
"9508","2295.9752000000003","2222.017","2378.769","2327.30725","2165.7273","2488.8872"
"9521","2240.1932","2122.8994","2401.1262","2444.3993","2419.3108","2469.4878"
"9534","2216.7128666666667","2025.714","2375.4978","2358.4038","2220.5256","2496.282"
"9547","2322.093766666667","2174.8555","2437.544","2549.9228000000003","2426.35","2673.4956"
"9560","2264.148333333333","2126.978","2463.91","2493.97075","2426.679","2561.2625"
"9573","2322.4910000000004","2255.38","2390.8796","2357.45975","2271.702","2443.2175"
"9586","2305.9596333333334","2207.4734","2384.043","2333.76305","2262.5708","2404.9553"
"9599","2319.1540999999997","2279.7375","2396.653","2383.6306999999997","2366.6174","2400.644"
"9612","2270.764333333333","2202.912","2388.743","2425.5072499999997","2333.129","2517.8855"
"9625","2272.6484333333333","2144.3591","2457.2434","2571.191","2569.0378","2573.3442"
"9638","2267.0834","2137.5974","2424.6985","2477.8607","2406.738","2548.9834"
"9651","2371.880833333333","2313.936","2411.2341","2407.6492","2277.0562","2538.2422"
"9664","2279.149233333333","2015.9536","2442.916","2539.511","2493.2703","2585.7517"
"9677","2294.7229","2099.3157","2450.1687","2482.00475","2402.654","2561.3555"
"9690","2345.9261","2321.3403","2365.0647","2496.395","2216.4668","2776.3232"
"9703","2413.3055333333336","2358.074","2448.295","2340.0609999999997","2245.6965","2434.4255"
"9716","2321.483866666667","2194.851","2403.065","2643.0677","2596.299","2689.8364"
"9729","2420.1006","2328.0728","2493.4106","2561.83485","2488.8289","2634.8408"
"9742","2417.0507333333335","2382.0408","2485.6304","2594.4341","2335.419","2853.4492"
"9755","2313.6459333333332","2133.896","2421.6758","2595.2503500000003","2506.4072","2684.0935"
"9768","2339.4638666666665","2272.3484","2399.2922","2512.2101000000002","2455.708","2568.7122"
"9781","2333.4328666666665","2236.7744","2425.7808","2577.3260499999997","2571.4858","2583.1663"
"9794","2389.6781","2241.0303","2478.01","2491.04665","2351.8955","2630.1978"
"9807","2419.6791","2337.5557","2482.34","2579.2524","2525.4988","2633.006"
"9820","2357.8420333333333","2249.1443","2447.8752","2594.3903","2589.9146","2598.866"
"9833","2502.8227666666667","2411.9277","2654.9412","2550.63865","2457.4668","2643.8105"
"9846","2531.4488","2435.0671","2672.7446","2606.07845","2481.787","2730.3699"
"9859","2342.8353666666667","2220.6196","2416.6797","2525.36465","2505.105","2545.6243"
"9872","2361.5394666666666","2312.5908","2458.7146","2467.0495499999997","2465.3757","2468.7234"
"9885","2456.7616000000003","2388.8245","2528.815","2580.8780500000003","2540.0757","2621.6804"
"9898","2385.2315999999996","2180.7034","2514.4592","2540.43815","2462.939","2617.9373"
"9911","2426.054733333333","2394.4795","2486.8667","2588.8259","2552.6458","2625.006"
"9924","2297.784066666667","2001.1396","2454.0671","","",""
"9937","2494.240366666667","2473.4043","2513.786","","",""
"9950","2466.0069666666664","2364.2122","2572.4797","","",""
"9963","2338.3269333333333","2257.4856","2441.388","","",""
"9976","2424.578233333333","2079.0127","2682.275","","",""
"9989","2408.336466666667","2334.7507","2496.8752","","",""
"10002","2422.8881333333334","2336.1824","2476.2515","","",""
"10015","2411.7516666666666","2257.4565","2509.257","","",""
"10028","2431.943366666667","2375.8538","2462.81","","",""
"10041","2392.969466666667","2316.198","2505.6223","","",""
"10054","2459.6757666666667","2197.3813","2633.933","","",""
"10067","2390.2056","2251.2258","2460.626","","",""
"10080","2424.325766666667","2344.2646","2511.2437","","",""
"10093","2458.6776000000004","2374.215","2548.922","","",""
"10106","2465.1789999999996","2360.9631","2520.2363","","",""
"10119","2496.3706333333334","2464.1667","2519.3132","","",""
"10132","2534.1879000000004","2457.2468","2687.1206","","",""
"10145","2485.7102333333332","2371.8289","2641.4495","","",""
"10158","2473.3289666666665","2434.5718","2504.2078","","",""
"10171","2585.8068666666663","2502.2214","2645.3293","","",""
"10184","2509.7852333333335","2437.1963","2564.9739","","",""
"10197","2573.0071000000003","2478.2861","2687.1562","","",""
"10210","2598.5555","2490.2278","2783.8984","","",""
"10223","2574.9242333333336","2496.9846","2683.762","","",""
"10236","2730.5266666666666","2507.7117","2935.9543","","",""
"10249","2563.3250333333335","2471.6885","2699.7002","","",""
"10262","2491.4815999999996","2464.2305","2533.4177","","",""
"10275","2572.3444","2515.3657","2672.8677","","",""
"10288","2604.1872","2483.4863","2715.5173","","",""
"10301","2518.712666666667","2466.8838","2578.8855","","",""
"10314","2662.7409666666667","2472.122","2840.8179","","",""
"10327","2498.2007","2353.7542","2659.3506","","",""
"10340","2628.6879","2487.0515","2735.4604","","",""
"10353","2590.5232666666666","2495.24","2758.584","","",""
"10366","2766.9366666666665","2558.986","2959.1316","","",""
"10379","2768.4938","2563.1914","3001.1987","","",""
"10392","2655.3166333333334","2560.0706","2777.6033","","",""
"10405","2737.732433333333","2506.9963","2873.81","","",""
"10418","2885.5002666666664","2580.3333","3259.531","","",""
"10431","2702.716233333333","2579.6123","2863.6787","","",""
"10444","2711.9665","2592.065","2800.2107","","",""
"10457","2722.9624","2549.4207","2904.862","","",""
"10470","2806.757266666667","2603.479","2928.4888","","",""
"10483","2682.6956333333333","2579.3936","2754.8193","","",""
"10496","2763.1499","2572.5586","3051.7502","","",""
"10509","2751.650866666667","2588.9355","2882.2283","","",""
"10522","2734.502866666667","2499.4236","3003.6687","","",""
"10535","2700.6909333333333","2488.975","3019.4368","","",""
"10548","2664.154366666667","2511.479","2796.1853","","",""
"10561","2675.1278","2572.5366","2769.15","","",""
"10574","2811.020533333333","2589.4514","3074.8362","","",""
"10587","2858.4805333333334","2532.797","3257.6296","","",""
"10600","2620.9331","2544.1782","2661.2083","","",""
"10613","2817.028333333333","2586.6758","3163.4807","","",""
"10626","2881.5660000000003","2582.0625","3131.1355","","",""
"10639","2851.6478","2594.6843","3064.0452","","",""
"10652","2921.482666666667","2522.3433","3401.6047","","",""
"10665","2699.5835666666667","2563.427","2896.6694","","",""
"10678","2702.8716","2527.1133","2962.6892","","",""
"10691","2810.4890666666665","2520.057","3170.0015","","",""
"10704","2955.792566666667","2613.7747","3221.8835","","",""
"10717","3143.086333333333","2604.5134","3692.457","","",""
"10730","2846.7971","2624.1328","2970.8215","","",""
"10743","2791.3441333333335","2540.8027","3085.4292","","",""
"10756","3038.2348333333334","2576.726","3276.1575","","",""
"10769","2777.879066666667","2597.1262","2959.1675","","",""
"10782","2953.8662666666664","2578.9844","3395.8784","","",""
"10795","2992.7123666666666","2564.2307","3245.1184","","",""
"10808","3007.6894666666667","2621.794","3254.5964","","",""
"10821","2862.936833333333","2589.2654","3161.7324","","",""
"10834","3022.5500666666667","2621.3186","3370.117","","",""
"10847","3099.9086","2562.5803","3563.5688","","",""
"10860","2973.2256333333335","2579.1123","3226.956","","",""
"10873","3122.6614666666665","2639.032","3461.4822","","",""
"10886","3027.6065000000003","2614.7397","3684.0771","","",""
"10899","2913.1253999999994","2573.1692","3247.047","","",""
"10912","3037.2194","2679.2324","3484.0247","","",""
"10925","3057.0419","2553.8508","3523.0452","","",""
"10938","2869.6170333333334","2633.4514","3200.7183","","",""
"10951","2990.5531333333333","2638.008","3172.313","","",""
"10964","3064.9708333333333","2711.983","3361.42","","",""
"10977","3132.6169666666665","2659.4224","3873.628","","",""
"10990","2978.5596666666665","2580.2666","3552.743","","",""
"11003","3130.0824666666667","2619.171","3424.1162","","",""
"11016","3119.2298666666666","2659.355","3469.3286","","",""
"11029","2925.324533333334","2590.5537","3297.8596","","",""
"11042","3118.2328666666667","2665.7651","3662.6965","","",""
"11055","3097.9700666666668","2648.3398","3510.6924","","",""
"11068","3079.8685","2654.5872","3368.8835","","",""
"11081","3213.0086666666666","2580.3125","3776.882","","",""
"11094","3163.6562333333336","2631.3047","3697.712","","",""
"11107","3244.3197333333337","2643.8787","3847.8022","","",""
"11120","3234.2663333333335","2633.5493","3651.7883","","",""
"11133","3335.588633333333","2631.4067","3997.232","","",""
"11146","3234.1074000000003","2680.5913","3694.8027","","",""
"11159","3068.9617","2616.1575","3442.4116","","",""
"11172","2884.7708999999995","2469.8916","3564.9148","","",""
"11185","3254.8015666666665","2774.5598","3617.8022","","",""
"11198","3217.3607333333334","2575.9722","3831.162","","",""
"11211","3253.2704333333336","2696.5608","3985.2437","","",""
"11224","3072.674833333333","2609.5667","3438.6868","","",""
"11237","3048.6568666666667","2688.84","3378.7588","","",""
"11250","3038.9369666666666","2696.267","3286.6003","","",""
"11263","3143.2818666666667","2698.093","3763.0066","","",""
"11276","3353.7092333333335","2670.7107","3910.0115","","",""
"11289","3210.1890999999996","2632.055","3501.0803","","",""
"11302","3206.0012","2636.0486","3768.225","","",""
"11315","3373.3893000000003","2660.6125","3808.9802","","",""
"11328","3327.6869666666666","2732.2224","3692.797","","",""
"11341","3216.1712","2740.331","3752.894","","",""
"11354","3246.9676999999997","2746.1682","3777.1707","","",""
"11367","3238.499333333333","2668.2734","3885.314","","",""
"11380","3413.3153","2728.0283","3986.358","","",""
"11393","3178.448","2680.5525","3616.3015","","",""
"11406","3508.5106333333333","2738.7163","3893.9941","","",""
"11419","3249.8757","2691.8713","3627.7158","","",""
"11432","3329.531466666667","2718.277","3645.1807","","",""
"11445","3373.3477999999996","2769.3396","3960.642","","",""
"11458","3380.5815000000002","3201.455","3559.708","","",""
"11471","3529.1589000000004","3403.4614","3654.8564","","",""
"11484","3416.8097","3157.6099","3676.0095","","",""
"11497","3541.3422","3412.8848","3669.7996","","",""
"11510","3638.5696","3588.3103","3688.8289","","",""
"11523","3823.7229","3551.8706","4095.5752","","",""
"11536","3833.1292000000003","3707.69","3958.5684","","",""
"11549","3466.12345","3139.6414","3792.6055","","",""
"11562","3447.667","3307.6785","3587.6555","","",""
"11575","3691.69755","3543.953","3839.4421","","",""
"11588","3665.6211000000003","3473.1682","3858.074","","",""
"11601","3528.9984","3489.747","3568.2498","","",""
"11614","3871.1668499999996","3420.2007","4322.133","","",""
"11627","3623.4339499999996","3370.0269","3876.841","","",""
"11640","3721.4253","3655.8933","3786.9573","","",""
"11653","3545.0491","3367.8699","3722.2283","","",""
"11666","3894.7516","3750.0222","4039.481","","",""
"11679","3431.53685","3286.834","3576.2397","","",""
"11692","3784.4260999999997","3501.3242","4067.528","","",""
"11705","3917.2962500000003","3872.021","3962.5715","","",""
"11718","3527.7466000000004","3416.5918","3638.9014","","",""
"11731","3781.5171","3738.5237","3824.5105","","",""
"11744","3682.2897000000003","3626.7676","3737.8118","","",""
"11757","3839.0252","3526.816","4151.2344","","",""
"11770","4037.2470000000003","4017.766","4056.728","","",""
"11783","3686.1411","3409.9922","3962.29","","",""
"11796","3751.23575","3740.857","3761.6145","","",""
"11809","3672.6843","3298.321","4047.0476","","",""
"11822","4039.4627","3806.4504","4272.475","","",""
"11835","4186.28675","4013.7888","4358.7847","","",""
"11848","3922.0371999999998","3496.5364","4347.538","","",""
"11861","3456.5061","3092.469","3820.5432","","",""
"11874","3616.5714","3302.2217","3930.9211","","",""
"11887","4156.81825","3960.8455","4352.791","","",""
"11900","4210.17185","4192.4517","4227.892","","",""
"11913","4050.92075","3930.6235","4171.218","","",""
"11926","4339.1095000000005","4149.133","4529.086","","",""
"11939","3976.73085","3887.0972","4066.3645","","",""
"11952","3822.73485","3552.322","4093.1477","","",""
"11965","4103.41805","3594.6208","4612.2153","","",""
"11978","3971.77245","3843.9106","4099.6343","","",""
"11991","4237.83705","3855.3274","4620.3467","","",""
"12004","4352.7553","3830.888","4874.6226","","",""
"12017","4182.65775","4149.8745","4215.441","","",""
"12030","3876.7342","3869.9","3883.5684","","",""
"12043","3918.4790999999996","3438.6135","4398.3447","","",""
"12056","4358.66015","4283.168","4434.1523","","",""
"12069","4254.6483","3910.6682","4598.6284","","",""
"12082","4043.1035","3705.038","4381.169","","",""
"12095","3618.4218499999997","3300.0227","3936.821","","",""
"12108","4009.1261","3988.74","4029.5122","","",""
"12121","4137.28385","3963.4739","4311.0938","","",""
"12134","4103.2904","3969.9695","4236.6113","","",""
"12147","3919.111","3689.872","4148.35","","",""
"12160","3860.9371","3629.1174","4092.7568","","",""
"12173","4066.00215","3947.2063","4184.798","","",""
"12186","4485.6177","4059.4324","4911.803","","",""
"12199","4147.0257","3627.4934","4666.558","","",""
"12212","4015.2929999999997","3360.2632","4670.3228","","",""
"12225","3989.6769","3714.0652","4265.2886","","",""
"12238","4234.95375","3808.8079","4661.0996","","",""
"12251","4417.5213","4236.235","4598.8076","","",""
"12264","4291.8555","3907.287","4676.424","","",""
"12277","3934.20595","3728.1736","4140.2383","","",""
"12290","4517.20975","4400.481","4633.9385","","",""
"12303","4210.0811","3753.8662","4666.296","","",""
"12316","4267.3202","4211.0454","4323.595","","",""
"12329","3940.51345","3578.5293","4302.4976","","",""
"12342","4079.0353999999998","3749.2544","4408.8164","","",""
"12355","4260.41925","3811.9905","4708.848","","",""
"12368","4259.41965","3533.04","4985.7993","","",""
"12381","4198.8567","3791.583","4606.1304","","",""
"12394","4063.8805","3932.597","4195.164","","",""
"12407","4131.48255","3724.9885","4537.9766","","",""
"12420","4295.38735","4062.3337","4528.441","","",""
"12433","4091.2956","3615.5562","4567.035","","",""
"12446","4264.46715","4196.7583","4332.176","","",""
"12459","4250.11225","3616.9285","4883.296","","",""
"12472","4368.7252","3890.2297","4847.2207","","",""
"12485","4429.9292","4368.0034","4491.855","","",""
"12498","4172.74035","3619.7463","4725.7344","","",""
"12511","4230.27145","3671.1943","4789.3486","","",""
"12524","4259.38865","3633.0173","4885.76","","",""
"12537","4201.2432","3824.647","4577.8394","","",""
"12550","4491.8724999999995","4395.804","4587.941","","",""
"12563","4605.3843","4318.3633","4892.4053","","",""
"12576","4448.7169","3824.4084","5073.0254","","",""
"12589","4371.2502","4154.0454","4588.455","","",""
"12602","4218.671899999999","3601.8462","4835.4976","","",""
"12615","4851.293750000001","4402.609","5299.9785","","",""
"12628","4394.951","3962.614","4827.288","","",""
"12641","4342.4265","4122.9106","4561.9424","","",""
"12654","4740.084000000001","4317.627","5162.541","","",""
"12667","4575.9967","4105.5024","5046.491","","",""
"12680","4361.5477","3832.7954","4890.3","","",""
"12710","4480.197700000001","4123.5464","4836.849","","",""
"12713","4485.089","4446.676","4523.502","","",""
"12726","4646.817999999999","4300.668","4992.968","","",""
"12739","4232.2459","3715.1628","4749.329","","",""
"12752","4702.48015","4259.1333","5145.827","","",""
"12765","4555.63585","3982.6863","5128.5854","","",""
"12778","4431.7653","3725.2856","5138.245","","",""
"12791","4431.1775","4095.366","4766.989","","",""
"12804","4492.4626499999995","3559.5059","5425.4194","","",""
"12817","4302.39795","3997.7173","4607.0786","","",""
"12830","4427.2287","4334.5474","4519.91","","",""
"12843","4825.53515","4555.0103","5096.06","","",""
"12856","4848.992700000001","4740.7974","4957.188","","",""
"12869","4442.7274","4131.861","4753.5938","","",""
"12882","4294.106","3870.94","4717.272","","",""
"12895","4639.41835","4420.1377","4858.699","","",""
"12908","4728.80615","4083.5737","5374.0386","","",""
"12921","4725.6677","4379.767","5071.5684","","",""
"12934","4514.6627","4300.6104","4728.715","","",""
"12947","4425.8183","4288.6006","4563.036","","",""
"12960","4446.4204","3916.1162","4976.7246","","",""
"12973","4786.2733499999995","4433.9487","5138.598","","",""
"12986","4461.3225","3997.891","4924.754","","",""
"12999","4700.9891","3847.2585","5554.7197","","",""
"13012","4564.350850000001","3954.063","5174.6387","","",""
"13025","4808.17385","4137.6157","5478.732","","",""
"13038","4860.78515","4410.958","5310.6123","","",""
"13051","4636.99075","4317.879","4956.1025","","",""
"13064","4430.8447","3510.4941","5351.1953","","",""
"13077","4354.60605","3691.0251","5018.187","","",""
"13090","4645.762049999999","3933.0134","5358.5107","","",""
"13103","4177.7468499999995","3519.897","4835.5967","","",""
"13116","4534.3735","4432.421","4636.326","","",""
"13129","4826.6547","4611.077","5042.2324","","",""
"13142","4158.4415","3575.011","4741.872","","",""
"13155","4344.864299999999","4083.3066","4606.422","","",""
"13168","4858.99185","4404.3857","5313.598","","",""
"13181","5049.0376","4749.8447","5348.2305","","",""
"13194","4812.046249999999","3945.2878","5678.8047","","",""
"13207","4635.004","4327.255","4942.753","","",""
"13220","4461.6355","4163.5117","4759.7593","","",""
"13233","4800.25085","4263.5127","5336.989","","",""
"13246","4933.4678","4358.2446","5508.691","","",""
"13259","4944.5012","4265.4414","5623.561","","",""
"13272","4763.014499999999","4114.937","5411.092","","",""
"13285","4508.6731","4134.4575","4882.8887","","",""
"13298","4966.95935","4510.9927","5422.926","","",""
"13311","4750.09605","3825.6057","5674.5864","","",""
"13324","4512.8489","4188.4478","4837.25","","",""
"13337","4749.50115","4014.6843","5484.318","","",""
"13350","4832.1605","4101.909","5562.412","","",""
"13363","4958.805399999999","4335.6753","5581.9355","","",""
"13376","4561.42535","3980.2327","5142.618","","",""
"13389","4927.445","4501.788","5353.102","","",""
"13402","4654.36085","3927.1477","5381.574","","",""
"13415","4985.2045","4601.31","5369.099","","",""
"13428","5212.02765","4773.985","5650.0703","","",""
"13441","4889.4336","4130.2456","5648.6216","","",""
"13454","4696.0625","4185.6206","5206.5044","","",""
"13467","4699.166499999999","4462.727","4935.606","","",""
"13480","4654.891","4160.278","5149.504","","",""
"13493","4710.3565","4612.313","4808.4","","",""
"13506","4940.196","4210.144","5670.248","","",""
"13519","5134.5740000000005","4603.656","5665.492","","",""
"13532","5272.3053","4679.45","5865.1606","","",""
"13545","5176.9406500000005","4596.0493","5757.832","","",""
"13558","5170.0775","4821.345","5518.81","","",""
"13571","4760.09975","4474.5415","5045.658","","",""
"13584","4477.4325","3811.502","5143.363","","",""
"13597","5157.22385","4979.81","5334.6377","","",""
"13610","4860.81495","4218.1836","5503.4463","","",""
"13623","5115.906300000001","4657.7666","5574.046","","",""
"13636","4670.68165","3892.898","5448.4653","","",""
"13649","5035.119699999999","4599.7314","5470.508","","",""
"13662","5475.755300000001","4741.3076","6210.203","","",""
"13675","4689.23325","4038.2888","5340.1777","","",""
"13688","5188.4169999999995","4857.8286","5519.0054","","",""
"13701","4769.08065","4100.508","5437.6533","","",""
"13714","5116.233249999999","4753.78","5478.6865","","",""
"13727","4793.433499999999","4519.016","5067.851","","",""
"13740","4952.0197499999995","4372.3965","5531.643","","",""
"13753","5151.221","4671.851","5630.591","","",""
"13766","4876.29565","4286.0073","5466.584","","",""
"13779","5029.381149999999","4742.815","5315.9473","","",""
"13792","5398.37915","5324.3506","5472.4077","","",""
"13805","5175.92655","4621.4014","5730.4517","","",""
"13818","4907.3243","4070.507","5744.1416","","",""
"13831","5158.76635","4426.186","5891.3467","","",""
"13844","5122.4885","4358.1","5886.877","","",""
"13857","5334.623","4849.434","5819.812","","",""
"13870","4785.5135","4156.908","5414.119","","",""
"13883","5211.1728","4939.955","5482.3906","","",""
"13896","5108.9728","4948.5176","5269.428","","",""
"13909","5191.3176","4698.4497","5684.1855","","",""
"13922","5112.4626499999995","4425.8623","5799.063","","",""
"13935","5331.2405","4771.1387","5891.3423","","",""
"13948","4995.745","4871.306","5120.184","","",""
"13961","5139.484850000001","4903.207","5375.7627","","",""
"13974","5038.553","4655.633","5421.473","","",""
"13987","4901.03445","4877.9756","4924.0933","","",""
"14000","5173.975350000001","4707.1724","5640.7783","","",""
"14013","5332.52435","5135.892","5529.1567","","",""
"14026","5324.572050000001","4536.2046","6112.9395","","",""
"14039","5315.627","4843.531","5787.723","","",""
"14052","5270.1888500000005","4644.7427","5895.635","","",""
"14065","4943.79775","4804.406","5083.1895","","",""
"14078","5110.8552","4718.79","5502.9204","","",""
"14091","5116.8138500000005","4290.678","5942.9497","","",""
"14104","5428.7372","4917.764","5939.7104","","",""
"14117","5109.043","4753.691","5464.395","","",""
"14130","4915.280650000001","4192.906","5637.6553","","",""
"14143","5462.42065","4909.4766","6015.3647","","",""
"14156","5271.4825","4673.514","5869.451","","",""
"14169","5323.379800000001","4948.491","5698.2686","","",""
"14182","5368.36255","5116.0176","5620.7075","","",""
"14195","5258.0603","4630.709","5885.4116","","",""
"14208","4866.10225","4156.789","5575.4155","","",""
"14221","5024.61085","4538.8633","5510.3584","","",""
"14234","5199.257","4703.172","5695.342","","",""
"14247","5173.616","4877.519","5469.713","","",""
"14260","5023.33935","4832.23","5214.4487","","",""
"14273","5209.0254","4951.9414","5466.1094","","",""
"14286","5387.52785","5048.4873","5726.5684","","",""
"14299","5254.7023","5047.0376","5462.367","","",""
"14312","4863.648","4345.368","5381.928","","",""
"14325","5402.5218","4929.735","5875.3086","","",""
"14338","5171.804700000001","4463.5537","5880.0557","","",""
"14351","4815.7743","4256.3486","5375.2","","",""
"14364","5338.3724999999995","4701.875","5974.87","","",""
"14377","5283.56565","4496.4067","6070.7246","","",""
"14390","5037.7752","4385.233","5690.3174","","",""
"14403","5079.782","4501.0503","5658.5137","","",""
"14416","5351.42825","5091.6875","5611.169","","",""
