"Step","env_name: myoLegWalkT2Apca-v0 - rollout/ep_rew_mean","env_name: myoLegWalkT2Apca-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegWalkT2Apca-v0 - rollout/ep_rew_mean__MAX","env_name: myoLegWalkT2A-v0 - rollout/ep_rew_mean","env_name: myoLegWalkT2A-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegWalkT2A-v0 - rollout/ep_rew_mean__MAX","env_name: myoLegWalk-v0 - rollout/ep_rew_mean","env_name: myoLegWalk-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegWalk-v0 - rollout/ep_rew_mean__MAX"
"5887","7882.940133333333","7672.8584","8259.648","3746.3606500000005","2641.5183","4851.203","1532.6535666666666","1427.2035","1610.9957"
"5900","8046.766","7799.803","8524.952","3631.2976","2581.4575","4681.1377","1532.3255666666666","1416.7913","1616.7333"
"5913","8132.0775","7703.4775","8726.772","3566.8738999999996","2685.7732","4447.9746","1536.1328","1421.3906","1616.7233"
"5926","8161.472666666666","8019.142","8388.03","3315.5447000000004","2475.3284","4155.761","1540.4575333333335","1421.1532","1621.9154"
"5939","8239.044166666667","7766.4395","8493.144","3706.3258","2553.3943","4859.2573","1536.7133999999999","1424.3999","1624.7869"
"5952","8047.002233333333","7848.8833","8278.224","3652.0478","2803.682","4500.4136","1542.2504000000001","1418.1394","1634.5851"
"5965","7973.047766666666","7716.7397","8417.576","3693.7393","2758.8206","4628.658","1548.5543333333335","1430.6464","1632.5758"
"5978","8314.654466666667","7893.9814","8789.067","3718.69425","2717.3215","4720.067","1550.3146","1424.5168","1636.0336"
"5991","8379.526766666668","8021.8223","8815.856","3444.007","2736.518","4151.496","1551.6025333333334","1445.8422","1631.0471"
"6004","8304.970666666666","7929.2437","8876.784","3529.7287","2737.0234","4322.434","1550.5454666666667","1422.9463","1641.3107"
"6017","8216.071000000002","7728.3115","8810.547","3776.51865","2589.4773","4963.56","1553.8204666666668","1430.8394","1640.279"
"6030","8167.256666666667","7844.3203","8532.397","3875.382","2841.492","4909.272","1556.2515333333333","1436.4343","1647.2312"
"6043","8173.957666666666","7783.537","8420.927","4017.2839","2921.6152","5112.9526","1559.9293","1436.3484","1644.6132"
"6056","8057.318133333333","7689.8594","8254.347","3711.1289500000003","2788.9219","4633.336","1564.2787333333333","1438.5283","1651.5146"
"6069","8270.659099999999","7713.4253","8851.891","3901.5957","2739.4297","5063.7617","1565.6113999999998","1437.0935","1646.2992"
"6082","8465.773133333334","7944.1494","8878.795","4158.7889","2821.88","5495.6978","1560.9516","1432.9354","1653.2684"
"6095","8094.652033333333","8026.5767","8186.5527","3881.60025","2809.9595","4953.241","1566.5354333333332","1443.903","1662.3226"
"6108","7893.601466666667","7337.0044","8366.27","4002.22535","3074.9937","4929.457","1571.6872333333333","1446.2263","1662.8439"
"6121","8138.622566666666","7719.8867","8366.764","4356.89015","2951.8618","5761.9185","1573.7366000000002","1443.9236","1671.2618"
"6134","7973.4037","7860.9336","8195.467","4175.9388500000005","3049.0012","5302.8765","1577.1666666666667","1447.3832","1664.1125"
"6147","8241.625","8075.288","8367.752","4719.3346","3433.8772","6004.792","1572.8550000000002","1444.1515","1662.8024"
"6160","8255.85","7973.444","8602.498","4235.2083","3147.1978","5323.2188","1576.7045","1449.6023","1668.3094"
"6173","8281.123666666666","8049.19","8423.759","4536.65585","3140.2087","5933.103","1570.7269666666668","1444.449","1666.4689"
"6186","8339.855866666667","8136.1636","8648.585","4137.3282","3090.8784","5183.778","1582.5785666666668","1456.4851","1678.1903"
"6199","8623.345333333333","8426.202","8865.051","4356.00975","3152.6328","5559.3867","1576.5960666666667","1450.0784","1675.9441"
"6212","8289.032633333334","8187.6445","8489.347","4467.83815","3070.7627","5864.9136","1584.5834000000002","1463.3405","1673.0072"
"6225","8435.577","8169.564","8784.166","4599.70715","3284.053","5915.3613","1593.4639","1469.3887","1681.7755"
"6238","8468.106","8264.729","8872.802","4348.7888","3162.6956","5534.882","1585.0114","1461.8318","1683.647"
"6251","8284.0049","7930.6597","8540.101","4490.08555","3221.5798","5758.5913","1590.2134333333333","1468.3717","1682.6729"
"6264","8218.994200000001","7907.0986","8491.691","4985.5298","3614.6396","6356.42","1596.9255666666668","1471.8358","1686.8933"
"6277","8184.3874","7938.5117","8448.339","4374.8188","3638.9756","5110.662","1597.1188666666667","1468.3445","1691.8312"
"6290","8004.632699999999","7855.9575","8294.945","4657.771000000001","3581.684","5733.858","1605.2959666666666","1480.9731","1696.0823"
"6303","8110.845666666667","7525.1","8492.947","4725.2714","3502.9124","5947.6304","1599.8099333333332","1472.6437","1699.8491"
"6316","8455.5452","7805.9946","9037.365","4610.1432","3484.0054","5736.281","1603.4706333333334","1481.6831","1697.9578"
"6329","8339.901833333332","7935.6675","8725.988","4730.24535","3366.9814","6093.5093","1602.3798666666669","1477.0897","1700.2644"
"6359","8492.526333333333","8149.355","9094.355","4702.83545","3114.3662","6291.3047","1603.0568666666666","1477.32","1702.3745"
"6362","8542.222333333333","8489.792","8591.475","4746.03805","3537.3071","5954.769","1607.3033666666668","1487.277","1705.632"
"6375","8493.523","8323.999","8674.672","4961.3798","3535.9446","6386.815","1614.1102666666666","1490.5869","1708.3276"
"6388","8326.628466666667","8101.8306","8719.107","5145.97155","3822.8767","6469.0664","1610.3815000000002","1485.779","1704.4685"
"6401","8530.893333333333","8401.619","8769.151","5096.18425","3846.264","6346.1045","1616.1364","1487.2917","1711.5977"
"6414","8231.295466666666","7775.936","8905.718","4918.957850000001","3378.59","6459.3257","1616.6052333333334","1494.3428","1711.7219"
"6427","8565.3752","8019.3306","9313.08","4871.79975","3566.559","6177.0405","1615.2515333333333","1493.7119","1717.1671"
"6440","8493.526466666666","8063.0034","8934.395","4947.18945","3937.3965","5956.9824","1622.8909333333334","1504.836","1713.8734"
"6453","8359.665666666666","8008.82","8646.401","4965.96665","3773.3723","6158.561","1626.5265000000002","1505.8185","1718.7496"
"6466","8516.542233333334","8141.5527","8732.088","5005.90855","3657.0017","6354.8154","1623.8815333333332","1498.2715","1724.0804"
"6479","8540.367866666667","8191.4966","8780.585","5013.5339","3878.9814","6148.0864","1630.9565","1507.9922","1728.1404"
"6492","8398.6001","7948.7393","8746.42","5054.6084","3796.5208","6312.696","1629.7043","1507.6058","1724.3342"
"6505","8337.431666666665","8043.367","8498.053","5285.6051","3851.0447","6720.1655","1637.1497333333334","1519.4194","1730.8654"
"6518","8665.343166666667","8126.6025","9024.395","5246.59045","3987.9993","6505.1816","1640.6400333333331","1526.7919","1736.579"
"6531","8553.328","8121.625","9030.701","5423.9213500000005","4117.2837","6730.559","1637.7077","1523.0645","1734.0674"
"6544","8387.280466666665","7977.536","9151.383","5536.10465","4482.4443","6589.765","1638.3297666666667","1523.3033","1737.1207"
"6557","8514.6902","7858.7646","9084.651","4828.19135","3707.077","5949.3057","1643.3248999999998","1526.0514","1737.7476"
"6570","8705.496999999998","8503.541","8951.63","5041.50065","3951.4417","6131.5596","1638.7124666666666","1521.8264","1739.183"
"6583","8601.876333333334","8381.143","8974.071","5725.896500000001","4625.019","6826.774","1645.7577333333331","1537.2565","1738.0382"
"6596","8423.554466666666","8068.4834","8858.434","5542.655049999999","4186.8228","6898.4873","1646.0964000000001","1538.7169","1742.8658"
"6609","8725.462666666666","8487.042","9044.103","5221.8872","4015.7148","6428.0596","1645.2257","1538.0463","1739.7766"
"6622","8471.2188","8057.5264","8728.436","5602.26025","4497.313","6707.2075","1650.5986999999998","1544.4867","1749.1333"
"6635","8530.029666666667","8182.926","9088.689","5551.5758","4693.239","6409.9126","1648.2811666666666","1531.3108","1749.27"
"6648","8728.511333333334","8373.166","9181.236","5586.1810000000005","4625.617","6546.745","1656.8584","1541.9473","1749.633"
"6661","8423.065333333334","8106.883","8913.557","5766.67935","4747.6187","6785.74","1651.6588666666667","1543.8379","1751.7045"
"6674","8734.329433333332","8171.3853","9018.791","5259.1465","4467.927","6050.366","1658.9091","1550.2938","1756.276"
"6687","8687.372666666668","8469.159","8844.451","5527.6305","4400.711","6654.55","1657.4274999999998","1543.5721","1754.7457"
"6700","8780.017333333331","8521.403","8972.346","5835.2317","4680.1904","6990.273","1660.1739666666665","1546.3792","1759.5653"
"6713","8627.612333333333","8320.63","8903.28","5853.406","4815.317","6891.495","1658.4277333333332","1539.828","1769.1603"
"6726","8946.616","8521.05","9198.088","5564.80135","4411.342","6718.2607","1664.2346","1546.8575","1764.3876"
"6739","8775.636666666667","8302.114","9336.593","5894.4875","4628.7104","7160.2646","1669.0757666666668","1555.0895","1765.4188"
"6752","8676.828","8224.481","9187.765","5968.27235","4921.9717","7014.573","1672.1373","1554.5397","1766.6453"
"6765","8770.630333333333","8522.504","9222.657","6130.1265","4778.539","7481.714","1676.9795666666669","1557.6058","1770.7677"
"6778","8851.761666666667","8664.49","8947.671","6199.346149999999","5344.664","7054.0283","1676.9816666666666","1563.01","1779.6552"
"6791","8784.533333333333","8330.169","9089.578","6097.9055","4943.08","7252.731","1677.3318333333334","1558.9269","1773.26"
"6804","8946.362666666666","8362.666","9372.326","5875.767599999999","4509.2017","7242.3335","1682.6656666666668","1562.1079","1781.6572"
"6817","9017.248000000001","8815.36","9349.196","6108.913500000001","4864.528","7353.299","1686.3203666666666","1570.9005","1781.7194"
"6830","8927.134","8594.637","9418.677","6059.53065","4998.7773","7120.284","1682.5719333333334","1564.6809","1781.0575"
"6843","8800.137333333332","8172.548","9454.189","5788.35315","4541.967","7034.7393","1686.6361","1566.3314","1795.4548"
"6856","8799.482666666667","8347.212","9151.035","6237.0157","5223.0684","7250.963","1689.7046333333335","1562.1069","1794.8438"
"6869","8907.841666666667","8562.309","9094.935","6066.6084","5140.2114","6993.0054","1687.0497333333333","1559.4308","1789.8634"
"6882","8939.610333333332","8844.863","9080.399","6205.78315","5203.223","7208.3433","1689.5829999999999","1569.2678","1795.5249"
"6895","8845.851333333334","8417.923","9262.103","6261.517599999999","5538.4917","6984.5435","1691.7163666666668","1571.1321","1801.4795"
"6908","8913.140166666666","8444.0625","9693.905","6247.43365","4770.545","7724.3223","1696.2748","1572.5101","1805.2579"
"6921","9076.618","8634.305","9644.977","6105.975350000001","5473.6133","6738.3374","1702.4246333333333","1581.7847","1804.268"
"6934","8832.679666666665","8604.374","9115.22","6172.3962","5194.3984","7150.394","1706.7688333333333","1584.9913","1814.2128"
"6947","8721.894","8406.593","9017.356","6487.55005","5494.2876","7480.8125","1698.2861666666668","1571.2136","1813.2722"
"6960","8879.759333333333","8693.727","9006.42","6857.32175","5548.103","8166.5405","1706.0547","1588.3241","1817.9297"
"6973","8774.614666666666","8467.261","9374.627","6635.400600000001","5738.2812","7532.52","1704.6587666666667","1575.4103","1816.8447"
"6986","8960.584","8520.765","9478.846","6687.49125","5864.4775","7510.505","1712.5612666666666","1585.8168","1824.2101"
"6999","8872.411333333333","8234.923","9516.014","6302.27805","5193.4946","7411.0615","1711.7699666666667","1586.2777","1825.3604"
"7012","9032.609666666665","8425.077","9854.292","6119.44235","5424.0347","6814.85","1714.0168999999999","1589.7595","1832.424"
"7025","8873.368","8624.035","9317.128","6539.431500000001","5931.305","7147.558","1716.7089333333333","1587.0458","1832.4066"
"7038","8970.746000000001","8554.666","9468.357","6852.88725","6018.752","7687.0225","1722.4566666666667","1597.1299","1835.2579"
"7051","8877.067966666667","8136.1914","9787.575","6647.3835","5660.536","7634.231","1723.7564","1588.7765","1840.1357"
"7064","9061.505333333333","8511.319","9721.395","6710.09165","5812.008","7608.1753","1726.7451333333336","1595.8134","1845.8207"
"7077","9261.468","8665.435","9883.777","7023.0144","6040.2153","8005.8135","1723.4104333333335","1588.07","1844.1554"
"7090","8946.865666666667","8546.402","9746.474","6794.632","6106.539","7482.725","1729.4231333333335","1596.9154","1844.0863"
"7103","9406.915333333332","8907.922","10343.329","6926.807199999999","5966.4014","7887.213","1732.3166333333336","1596.0907","1857.9067"
"7116","9269.517666666667","8577.741","10207.595","6858.7505","6187.084","7530.417","1735.7826333333335","1612.1774","1849.3865"
"7129","9093.820666666667","8690.623","9863.078","6981.6897","6357.9717","7605.4077","1735.6173","1598.7832","1858.2"
"7142","9034.539666666666","8452.39","9453.912","6766.9585","5803.7","7730.217","1739.9424999999999","1602.1235","1869.0253"
"7155","9156.002666666665","8887.765","9301.982","6894.3202","5886.9604","7901.68","1742.7313666666666","1606.6276","1869.2896"
"7168","9196.080666666667","8735.252","10010.132","6724.5628","6239.7866","7209.339","1748.9448999999997","1613.7546","1872.8419"
"7181","9454.977","9081.285","10082.075","6932.3291","6120.9375","7743.7207","1751.8456333333331","1607.9822","1882.5891"
"7194","9382.770666666667","9031.922","9897.838","6873.79515","6104.6377","7642.9526","1755.7798333333333","1610.7975","1893.2933"
"7207","9319.578666666668","8502.672","10547.671","6971.3562999999995","5881.197","8061.5156","1763.4039999999998","1609.254","1903.0945"
"7220","9172.518333333333","8677.09","9933.423","7134.157","6512.863","7755.451","1759.1672666666666","1605.5089","1896.2373"
"7233","9093.968333333332","8537.111","9922.133","6898.73585","6016.376","7781.0957","1763.7349000000002","1609.7819","1905.1798"
"7246","9362.633","8920.598","10246.64","6853.8013","6003.691","7703.9116","1761.7147333333335","1616.3866","1905.717"
"7259","9283.740333333333","8599.32","10446.137","7219.1403","6360.137","8078.1436","1772.0015333333333","1626.4952","1922.1996"
"7272","9335.658833333333","8928.763","9988.318","7026.2692","6300.534","7752.0044","1777.7830999999999","1611.081","1934.8717"
"7285","9309.012","9040.354","9803.284","6934.74","6245.1875","7624.2925","1779.0846666666666","1627.1932","1928.9912"
"7298","9457.043666666666","9047.507","10155.448","6906.047500000001","6263.044","7549.051","1787.4204","1625.5641","1941.8773"
"7311","9699.604166666666","9280.066","10519.8125","7264.629199999999","6455.3394","8073.919","1785.4597333333334","1625.783","1937.5386"
"7324","9364.746","8559.465","10589.657","7323.50585","6796.334","7850.6777","1793.0618666666667","1629.5627","1960.77"
"7337","9528.996666666666","8893.702","10730.163","7342.2435000000005","6649.996","8034.491","1792.9039333333333","1624.1744","1968.3326"
"7350","9698.133333333333","9175.634","10637.296","6875.787850000001","6211.7344","7539.8413","1800.721233333333","1633.08","1978.0597"
"7363","9596.076666666668","8988.288","10408.672","7047.38255","6592.3755","7502.3896","1793.964","1622.9563","1979.7266"
"7376","9301.126000000002","8796.94","9782.582","7131.246150000001","6320.899","7941.5933","1807.3695333333333","1633.4314","1993.5288"
"7389","9139.863666666666","8472.121","9886.969","6708.446","6088.621","7328.271","1814.0712666666668","1640.7325","2006.0271"
"7402","9151.876333333334","8435.173","10029.271","7275.7108","6437.905","8113.5166","1817.4850666666669","1636.2086","2013.0991"
"7415","9580.255","9088.088","10342.124","7216.052","6493.0483","7939.0557","1821.607","1642.7095","2020.1031"
"7428","9684.278333333334","9081.297","10426.316","7138.18","6190.832","8085.528","1821.8489333333334","1631.5728","2022.5725"
"7441","9359.015","8794.886","10036.076","6739.2895499999995","5997.7954","7480.7837","1827.1905","1645.9604","2025.4641"
"7454","9528.94","8885.342","10455.446","7230.59265","6757.6963","7703.489","1824.1673333333335","1629.1111","2034.7815"
"7467","9325.457","8632.141","10312.47","7226.14455","6512.3228","7939.9663","1834.5241333333333","1646.3677","2050.4358"
"7480","9480.179666666667","8879.02","10284.557","7130.34715","6277.395","7983.2993","1836.7271666666668","1641.2244","2046.1965"
"7493","9534.813666666667","9020.75","10179.964","7145.86535","6742.3","7549.4307","1840.2600333333332","1641.5475","2064.8494"
"7506","9407.634666666667","8843.729","10207.142","6931.0985","6336.222","7525.975","1839.4846666666665","1634.2097","2064.7288"
"7519","9371.746666666666","8946.707","10024.193","7058.7015","6097.749","8019.654","1837.236066666667","1635.6157","2065.4016"
"7532","9423.707333333334","8799.038","10169.575","7185.17185","6366.0317","8004.312","1853.2912666666668","1641.713","2088.2268"
"7545","9490.913666666665","8603.014","10530.63","7551.016750000001","6596.8345","8505.199","1845.3455666666666","1645.7631","2086.4297"
"7558","9526.573333333334","8826.516","10592.627","7302.755349999999","6574.5044","8031.0063","1859.8417333333334","1652.8035","2091.7915"
"7571","9386.942000000001","8684.058","10362.332","7515.0025000000005","6806.905","8223.1","1862.8439666666666","1658.8544","2103.4421"
"7584","9597.558333333334","8765.314","10801.706","7777.0082","7162.1934","8391.823","1867.9697999999999","1653.4233","2112.3486"
"7597","9379.107","8728.189","10204.767","7255.0185","6615.916","7894.121","1867.7744666666667","1665.3765","2109.1116"
"7610","9444.196333333333","8947.538","10117.264","7347.386","6715.6753","7979.0967","1872.4466999999997","1660.7084","2112.0386"
"7623","9431.858666666665","8800.557","10603.103","7406.2882","6678.553","8134.0234","1871.8115333333333","1663.0745","2118.8337"
"7636","9570.704333333333","8851.577","10733.143","7076.0615","6545.949","7606.174","1875.4976333333332","1661.1624","2118.9817"
"7649","9591.545","9243.196","10130.59","7011.688749999999","6332.7485","7690.629","1880.9026000000001","1656.9518","2129.9805"
"7662","9554.501833333334","9004.685","10378.133","7527.07235","6937.2197","8116.925","1884.5229333333334","1662.0383","2135.2239"
"7675","9678.220666666666","9056.32","10562.787","7296.3595000000005","6405.343","8187.376","1892.0676666666668","1669.9553","2147.766"
"7688","10008.889000000001","9438.424","10884.388","7382.07","6523.899","8240.241","1892.9323333333334","1664.0404","2155.6768"
"7701","9696.761333333334","9053.063","10665.677","7266.4805","6652.201","7880.76","1898.3503666666668","1672.9187","2161.4668"
"7714","9667.794666666667","9387.357","10225.53","7481.960950000001","6874.5186","8089.4033","1892.9270000000004","1671.3564","2160.0264"
"7727","9480.834666666668","8917.927","10112.684","7513.8347","7185.81","7841.8594","1907.3317333333334","1680.3217","2173.6475"
"7740","9174.180666666667","8963.006","9490.318","7555.05185","7112.152","7997.9517","1907.6587","1680.8054","2176.2878"
"7753","9828.757","9338.658","10659.879","7622.88","7145.131","8100.629","1908.3077333333333","1678.3372","2176.6008"
"7766","9735.189666666667","9244.088","10566.26","7588.8578","7337.8906","7839.825","1908.6539333333333","1679.5996","2181.0623"
"7779","9475.387333333334","8777.29","9895.499","7716.56535","7205.9067","8227.224","1914.0062666666665","1682.5895","2200.551"
"7792","9452.895666666665","8788.285","10052.032","7733.02925","7071.6465","8394.412","1923.0586333333333","1697.2","2200.6768"
"7805","9465.709666666668","8910.504","10366.387","7529.6932","7030.7954","8028.591","1926.8736666666666","1686.4905","2208.8237"
"7818","9611.465333333334","8980.649","10569.966","7945.17815","7910.993","7979.3633","1934.5428333333332","1693.8893","2223.6458"
"7831","9745.196333333333","9295.521","10310.51","7858.431","7233.901","8482.961","1930.5625","1695.7056","2220.7659"
"7844","9767.601333333332","9112.362","10507.867","7636.8225","6650.104","8623.541","1940.2496666666666","1702.8428","2246.2908"
"7857","10014.076666666668","9471.728","11003.62","7761.057150000001","7001.2983","8520.816","1934.5981333333332","1701.147","2241.1755"
"7870","9873.223","9187.574","10904.758","7768.000250000001","7338.7915","8197.209","1939.0592333333334","1695.7041","2257.4531"
"7883","9999.9355","9432.553","10863.358","7325.8742","7129.1274","7522.621","1950.0177","1703.1361","2245.9236"
"7896","9990.904999999999","9506.13","10842.795","7675.58785","7366.932","7984.2437","1942.9805666666664","1702.1589","2238.3142"
"7909","10114.325333333334","9782.063","10643.974","7885.638999999999","7360.2","8411.078","1952.3095","1706.3616","2252.2341"
"7922","9759.847333333333","9247.699","10479.424","7779.7168","7190.8696","8368.564","1956.248233333333","1697.8688","2260.908"
"7935","9711.575166666667","9050.8125","10634.964","7664.84515","7107.3223","8222.368","1960.090533333333","1713.697","2256.0208"
"7948","9811.343666666668","9369.035","10673.299","7659.58575","6543.4795","8775.692","1959.1099666666669","1719.7554","2255.438"
"7961","9691.029","8975.723","10408.194","7648.1559","7158.239","8138.0728","1967.0158","1713.9526","2277.401"
"7974","9860.4985","9412.369","10667.939","7670.0199999999995","7107.463","8232.577","1972.6589333333334","1722.587","2282.324"
"7987","9912.539666666667","9434.942","10761.075","7600.49015","7080.4873","8120.493","1974.9307999999999","1722.769","2270.644"
"8000","10126.954333333333","9464.763","11157.929","7765.420999999999","7287.4","8243.442","1977.8760666666667","1726.0217","2276.048"
"8013","9932.419666666667","9320.407","10721.317","7895.697","7246.035","8545.359","1971.8447333333334","1736.09","2254.8193"
"8026","9562.859333333332","9166.472","10265.285","7968.811","7205.451","8732.171","1973.6718333333336","1732.3208","2270.9792"
"8039","9643.067000000001","8939.037","10687.212","7492.66915","6999.6396","7985.6987","1974.7323999999999","1720.3347","2286.3909"
"8052","9707.963333333333","9330.916","10405.144","7450.259050000001","7220.6255","7679.8926","1976.6718","1732.0266","2296.242"
"8065","9705.533333333333","9298.206","10367.419","7804.2880000000005","7223.174","8385.402","1978.2038333333333","1734.7417","2291.944"
"8078","9912.118666666667","9554.989","10608.542","7799.6393","7362.2896","8236.989","1984.1767333333335","1733.086","2301.28"
"8091","9947.087666666666","9330.554","11018.36","7775.280650000001","7287.1763","8263.385","1993.5332333333333","1739.5782","2305.0261"
"8104","10093.343666666666","9369.61","11075.317","7585.8989","7016.0283","8155.7695","1986.1677","1742.3959","2307.3845"
"8117","9770.012","9104.864","10493.244","7661.019499999999","7015.507","8306.532","2001.4872000000003","1742.2556","2324.032"
"8130","9735.378333333334","9433.187","9926.386","7297.143","7001.886","7592.4","2006.8198999999997","1750.7382","2335.0535"
"8143","9904.947333333334","9253.297","10679.092","7407.38965","7194.915","7619.8643","1998.8391333333336","1733.5079","2324.2417"
"8156","10102","9496.573","10734.359","7777.06685","7720.5527","7833.581","2009.6811666666665","1739.7017","2326.7842"
"8169","9990.219666666666","9534.734","10576.719","8053.427","7611.9585","8494.8955","2016.1045666666669","1749.171","2336.3755"
"8182","10041.085","9692.551","10612.246","7846.576000000001","7488.524","8204.628","2012.7203333333334","1752.183","2336.307"
"8195","9865.246666666668","9528.424","10488.804","7951.13615","7413.1523","8489.12","2018.8646","1758.6179","2335.736"
"8208","10038.713333333333","9349.003","10937.623","8231.6665","7600.365","8862.968","2026.6778333333334","1763.1229","2355.523"
"8221","9975.516333333333","9347.691","10772.666","8234.904999999999","7708.644","8761.166","2022.5876666666666","1762.7444","2344.1965"
"8234","9971.314333333334","9340.703","10600.655","8018.488","7862.952","8174.024","2028.1635333333331","1766.6334","2356.6829"
"8247","10083.847","9681.938","10749.812","7671.13","7156.131","8186.129","2031.9906","1763.5955","2355.2058"
"8260","10050.399666666666","9513.948","10962.997","8014.865","7453.097","8576.633","2032.5212999999997","1773.716","2349.933"
"8273","10040.151","9276.153","11147.089","8242.889500000001","7570.177","8915.602","2037.4246666666666","1767.4617","2372.6438"
"8286","10019.949999999999","9239.167","10947.58","7894.5985","7469.558","8319.639","2042.7562","1782.9435","2350.9407"
"8299","9902.609999999999","8958.225","10874.77","8008.1289","7777.0283","8239.2295","2038.6892666666665","1767.826","2361.994"
"8312","9967.526666666667","9236.416","10955.959","8066.203799999999","7654.3936","8478.014","2057.5916666666667","1782.8447","2386.0256"
"8325","9954.053333333331","9499.876","10653.797","8354.2735","7876.55","8831.997","2051.7568666666666","1779.0402","2372.4158"
"8338","10201.228000000001","9605.03","11161.848","7992.93465","7612.4023","8373.467","2055.0146666666665","1789.8237","2387.8704"
"8351","10192.290333333332","9826.83","10829.716","8262.701649999999","7802.6533","8722.75","2064.0749666666666","1791.2394","2405.0908"
"8364","10048.199","9474.741","10991.695","8312.6725","8219.307","8406.038","2077.5063666666665","1787.7137","2405.709"
"8377","10264.832666666667","9835.726","10946.33","8016.31875","7786.8765","8245.761","2070.0208","1800.0026","2383.8052"
"8390","9923.091999999999","9463.068","10711.634","7968.9635","7716.845","8221.082","2081.257666666667","1800.8381","2417.9648"
"8403","10108.574","9511.233","11025.32","8459.866750000001","8105.4795","8814.254","2071.1067666666668","1804.2991","2388.3647"
"8416","9927.557666666668","9563.063","10512.887","8183.4953","8039.0376","8327.953","2080.5182333333332","1813.9753","2420.4795"
"8429","9889.168666666666","9223.452","10831.034","8125.197","7820.5815","8429.8125","2086.4016666666666","1808.2673","2416.3723"
"8442","10199.884666666667","9760.577","10963.213","8378.976999999999","8202.451","8555.503","2091.5793","1809.1604","2449.3381"
"8455","10344.475666666667","9724.495","11200.544","7991.3177","7577.5044","8405.131","2088.1829","1804.5017","2415.0957"
"8468","10279.394666666667","9450.388","11183.85","8454.565999999999","8109.136","8799.996","2105.0295666666666","1819.9694","2457.8218"
"8481","10283.055999999999","9359.758","11314.684","8498.049149999999","7938.0483","9058.05","2093.272933333333","1811.7334","2429.7288"
"8494","9965.378333333334","9427.1","10623.185","8726.3255","8551.602","8901.049","2104.2164666666667","1828.1124","2457.7356"
"8507","10140.558666666666","9891.023","10630.216","8760.6","8526.062","8995.138","2119.5856666666664","1823.861","2461.3455"
"8520","9981.208666666667","9445.725","10688.519","8588.2368","8178.0186","8998.455","2119.6378333333337","1835.7365","2474.9277"
"8533","10086.153","9280.929","10784.788","8192.17","7783.413","8600.927","2120.9867333333336","1824.8586","2489.4502"
"8546","10060.357666666667","9686.163","10478.77","8485.8495","8256.054","8715.645","2131.8937","1832.5187","2467.9646"
"8559","10234.716","9735.145","10767.382","8351.4515","8277.373","8425.53","2126.420333333333","1838.1882","2468.3098"
"8572","9920.012666666667","9423.766","10779.345","8409.291000000001","8274.082","8544.5","2125.4917666666665","1844.1774","2476.3875"
"8585","10248.245833333332","9323.577","11341.556","8191.7472","7969.0264","8414.468","2122.7628","1846.4589","2467.901"
"8598","10397.779999999999","9701.939","11123.094","8171.18735","7496.0757","8846.299","2153.502233333333","1848.3832","2536.9863"
"8611","10346.387666666667","10176.792","10645.712","8447.797","7965.649","8929.945","2148.6376999999998","1855.633","2519.2305"
"8624","10294.892666666667","9981.825","10808.824","8311.256000000001","7579.849","9042.663","2163.5820333333336","1848.0042","2571.5266"
"8637","10146.788333333332","9586.855","10732.871","8452.9395","8240.799","8665.08","2163.7255333333337","1865.2949","2553.5137"
"8650","10125.635","9350.578","10654.135","8113.76435","8033.4277","8194.101","2159.7656","1865.0193","2575.5662"
"8663","10038.981000000002","9415.718","10361.315","8301.707","8264.102","8339.312","2176.4459666666667","1871.7456","2553.9326"
"8676","10166.797666666667","9288.141","10998.938","8214.484","7915.77","8513.198","2186.1968666666667","1862.6274","2595.3113"
"8689","10198.351333333334","9782.659","10686.319","8533.927","8154.166","8913.688","2185.2270000000003","1869.8629","2575.0476"
"8702","10113.109","9639.449","10645.853","8519.468","8391.714","8647.222","2216.8255","1871.997","2648.417"
"8715","10371.379666666666","9599.023","10835.53","8558.638500000001","8149.773","8967.504","2214.0496666666663","1878.3768","2668.9946"
"8728","10450.143666666667","9839.988","10965.057","8319.031","8178.094","8459.968","2219.0436000000004","1863.4633","2697.0125"
"8741","10378.284333333335","9691.331","11184.447","8253.49465","8136.7173","8370.272","2220.8287","1877.7734","2698.3384"
"8754","10105.492","9925.708","10375.908","8279.3235","8135.895","8422.752","2239.433666666667","1880.4453","2714.0935"
"8767","10374.142333333335","9838.786","10724.592","8154.485500000001","7835.853","8473.118","2245.6573666666663","1886.6185","2769.3916"
"8780","10406.829666666667","9919.019","10872.846","8144.387000000001","7939.932","8348.842","2251.7854","1883.865","2742.2524"
"8793","10404.865","9963.175","10990.718","8378.1325","8373.37","8382.895","2252.5186666666664","1901.4854","2766.836"
"8806","10401.062333333333","9338.824","11146.093","8398.604","8283.845","8513.363","2248.141266666667","1913.5905","2730.2239"
"8819","10349.057","9552.323","11017.689","8674.3385","8432.895","8915.782","2274.1821","1901.3657","2828.414"
"8832","10585.055333333332","9972.554","11111.951","8801.6425","8617.49","8985.795","2270.7059","1894.9832","2803.7073"
"8845","10521.181666666665","9799.17","11264.94","8598.728","8461.857","8735.599","2266.845466666667","1911.721","2781.0698"
