"Step","env_name: myoLegHillyTerrainWalkT2A-v0 - rollout/ep_rew_mean","env_name: myoLegHillyTerrainWalkT2A-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegHillyTerrainWalkT2A-v0 - rollout/ep_rew_mean__MAX","env_name: myoLegHillyTerrainWalkT2Apca-v0 - rollout/ep_rew_mean","env_name: myoLegHillyTerrainWalkT2Apca-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegHillyTerrainWalkT2Apca-v0 - rollout/ep_rew_mean__MAX","env_name: myoLegHillyTerrainWalk-v0 - rollout/ep_rew_mean","env_name: myoLegHillyTerrainWalk-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegHillyTerrainWalk-v0 - rollout/ep_rew_mean__MAX"
"5926","1801.28015","1725.7715","1876.7888","7820.4121","7624.2295","8016.5947","1584.9749","1554.8337","1629.5577"
"5939","1838.7504","1756.0448","1921.456","7636.41215","7274.316","7998.5083","1587.6855666666663","1569.1765","1620.3682"
"5952","1799.92795","1747.4532","1852.4027","7512.130999999999","7262.478","7761.784","1590.861","1560.8021","1632.5331"
"5965","1791.62645","1744.2509","1839.002","7947.1355","7685.463","8208.808","1595.2099333333333","1573.2671","1619.7201"
"5978","1793.6394","1753.1609","1834.1179","7835.298849999999","7514.128","8156.4697","1583.323","1542.2844","1632.3826"
"5991","1805.0372499999999","1773.3065","1836.768","7876.8017500000005","7601.4155","8152.188","1586.9360666666664","1548.6847","1629.7545"
"6004","1837.92055","1775.3059","1900.5352","7849.009749999999","7759.789","7938.2305","1593.6026333333332","1571.0155","1625.5063"
"6017","1832.2662","1766.3735","1898.1589","8004.96465","7857.504","8152.4253","1583.3398666666665","1556.03","1622.608"
"6030","1814.0525499999999","1760.6083","1867.4968","7840.5242","7790.483","7890.5654","1592.1386333333332","1565.3513","1637.0634"
"6043","1800.799","1752.1422","1849.4558","7681.1785","7623.267","7739.09","1593.0075666666664","1552.8684","1636.0282"
"6056","1826.1587","1774.7615","1877.5559","7742.0488000000005","7738.7896","7745.308","1611.5811","1573.2946","1664.5352"
"6069","1834.1768","1771.1661","1897.1875","7846.6997","7721.0854","7972.314","1610.9864333333335","1570.368","1668.027"
"6082","1831.0953","1772.1581","1890.0325","7786.0102","7644.0264","7927.994","1603.4661000000003","1582.1747","1643.102"
"6095","1818.5842","1768.5065","1868.6619","7806.20915","7758.9243","7853.494","1627.5410333333332","1596.9149","1677.7017"
"6108","1831.0102499999998","1786.6152","1875.4053","7830.3402","7767.614","7893.0664","1628.5176666666666","1599.8302","1669.8969"
"6121","1854.96805","1799.9327","1910.0034","7983.5948499999995","7889.3647","8077.825","1623.7299","1584.9141","1673.5394"
"6134","1814.98895","1782.9484","1847.0295","7729.6345","7321.52","8137.749","1622.2642000000003","1592.0876","1671.4629"
"6147","1825.8924499999998","1788.8163","1862.9686","7857.767","7473.521","8242.013","1632.3551666666665","1607.6099","1679.9822"
"6160","1865.9989500000001","1814.3773","1917.6206","8122.4125","7900.405","8344.42","1636.9057666666668","1615.0377","1677.1692"
"6173","1869.79045","1795.3734","1944.2075","7700.019200000001","7481.0864","7918.952","1627.3881333333331","1592.3141","1676.0052"
"6186","1830.2233","1808.7249","1851.7217","7867.20715","7482.2183","8252.196","1644.5352666666668","1586.5981","1712.5521"
"6199","1816.609","1779.8799","1853.3381","7768.32185","7694.088","7842.5557","1644.7408666666668","1614.9879","1688.1547"
"6212","1886.3701500000002","1807.5975","1965.1428","7637.1002499999995","7589.972","7684.2285","1645.5382333333334","1593.6198","1700.595"
"6225","1808.2176","1778.1411","1838.2941","7685.1194","7650.5425","7719.6963","1651.6288666666667","1618.5433","1713.2393"
"6238","1864.2372","1816.3625","1912.1119","7744.1187","7679.045","7809.1924","1641.5861666666667","1606.497","1692.2826"
"6251","1841.34625","1781.2737","1901.4188","8003.388","7614.885","8391.891","1658.2399333333333","1622.8741","1707.7931"
"6264","1848.1385500000001","1818.219","1878.0581","7857.5979","7641.5103","8073.6855","1655.5731333333333","1615.4424","1704.8745"
"6277","1867.42435","1822.4503","1912.3984","8066.0002","8012.2344","8119.766","1660.6058999999998","1620.72","1703.8832"
"6290","1837.01225","1815.4075","1858.617","8015.44125","7827.0005","8203.882","1674.6850666666667","1642.5544","1716.8292"
"6303","1898.39445","1819.6696","1977.1193","8149.22215","8120.601","8177.8433","1670.4652999999998","1628.3002","1742.3157"
"6316","1878.2329","1842.9939","1913.4719","7927.3872","7864.2954","7990.479","1668.1483666666666","1604.4795","1732.5814"
"6329","1838.8546000000001","1809.3875","1868.3217","7858.700500000001","7684.069","8033.332","1677.7765666666667","1621.8414","1737.5717"
"6359","1879.8166500000002","1795.428","1964.2053","7989.0133000000005","7866.987","8111.0396","1705.2142000000001","1669.8213","1755.2103"
"6362","1826.95885","1812.7434","1841.1743","8029.33425","8028.896","8029.7725","1688.3318666666667","1664.4667","1722.3221"
"6375","1851.496","1840.1888","1862.8032","7839.594499999999","7798.3843","7880.8047","1695.5964666666666","1659.3317","1767.1475"
"6388","1885.6624000000002","1868.8142","1902.5106","7932.716200000001","7736.5024","8128.93","1699.0821666666664","1665.7476","1762.0883"
"6401","1893.8780000000002","1820.5087","1967.2473","8073.9728","7973.6646","8174.281","1693.5971333333334","1654.4524","1759.6194"
"6414","1876.60075","1866.2277","1886.9738","8107.48365","8028.0923","8186.875","1714.0354333333332","1672.9221","1757.8218"
"6427","1915.8818","1827.8005","2003.9631","8067.402250000001","7932.0415","8202.763","1713.4874666666665","1683.1979","1767.3464"
"6440","1905.2523999999999","1870.9949","1939.5099","7948.7862000000005","7942.7954","7954.777","1718.8146","1678.2919","1762.8237"
"6453","1886.91285","1855.185","1918.6407","7791.39085","7630.4507","7952.331","1714.7140333333334","1682.4227","1777.4994"
"6466","1860.38815","1794.417","1926.3593","7888.3138500000005","7884.0337","7892.594","1730.1513666666667","1705.8749","1767.8573"
"6479","1876.78605","1853.9414","1899.6307","8095.316150000001","8034.645","8155.9873","1720.8922666666667","1696.6382","1750.765"
"6492","1919.8652000000002","1880.478","1959.2524","7837.67915","7683.3833","7991.975","1725.8352666666667","1692.8965","1767.6117"
"6505","1892.68665","1820.5679","1964.8054","7867.9202","7838.48","7897.3604","1731.9974333333332","1672.7295","1810.4512"
"6518","1882.6183","1832.1212","1933.1154","7977.82735","7704.9697","8250.685","1730.6687666666667","1696.7627","1789.9396"
"6531","1892.8856","1832.9543","1952.8169","8089.3182","7872.4854","8306.151","1740.9126999999999","1687.1398","1806.3273"
"6544","1923.64415","1870.6904","1976.5979","8086.54315","7856.2173","8316.869","1737.3877666666667","1706.5045","1789.0942"
"6557","1871.6066500000002","1865.5651","1877.6482","8020.3732","7962.3784","8078.368","1731.5462","1684.5667","1796.6543"
"6570","1902.3317000000002","1874.6194","1930.044","8111.4043","8053.398","8169.4106","1732.6762333333336","1689.7759","1810.5974"
"6583","1917.6772","1909.2133","1926.1411","8200.1865","8035.158","8365.215","1750.9315","1708.7186","1818.8722"
"6596","1911.455","1905.03","1917.88","8291.4285","8264.572","8318.285","1754.0640999999998","1719.586","1804.2566"
"6609","1890.8096999999998","1886.418","1895.2014","8182.33465","7989.8853","8374.784","1756.5376666666668","1706.5433","1842.996"
"6622","1926.2334","1860.3676","1992.0992","8314.9365","8169.602","8460.271","1765.2852","1732.6399","1821.2275"
"6635","1914.51135","1895.9806","1933.0421","8204.93","8204.209","8205.651","1765.3908","1732.5359","1828.4816"
"6648","1935.6305499999999","1900.4357","1970.8254","7740.9838500000005","7539.475","7942.4927","1778.0751","1740.2148","1827.153"
"6661","1931.66205","1867.0719","1996.2522","7965.8945","7793.8906","8137.8984","1786.2627333333332","1751.3969","1844.5499"
"6674","1911.9198000000001","1885.7036","1938.136","8190.104300000001","8001.8926","8378.316","1778.0300666666665","1723.1296","1845.3578"
"6687","1922.2518","1891.726","1952.7776","7888.32715","7770.687","8005.9673","1774.5916666666665","1748.3911","1823.5615"
"6700","1941.7046500000001","1866.0193","2017.39","7773.78825","7387.1045","8160.472","1805.1388","1752.0126","1866.178"
"6713","1949.63265","1913.9429","1985.3224","8051.5165","7899.53","8203.503","1794.3971000000001","1763.1605","1844.7975"
"6726","1921.86925","1905.7528","1937.9857","7950.0232","7779.6724","8120.374","1789.3109666666667","1756.8856","1843.8267"
"6739","1937.5991","1926.5774","1948.6208","8025.443499999999","7845.427","8205.46","1785.2649000000001","1750.783","1852.3125"
"6752","1924.8753000000002","1912.8909","1936.8597","7739.12745","7564.5645","7913.6904","1800.3557","1757.2358","1873.8351"
"6765","1926.1663","1904.718","1947.6146","8045.861650000001","7947.9443","8143.779","1803.3634333333332","1768.7506","1871.35"
"6778","1956.93475","1934.4453","1979.4242","8012.9048","7879.5503","8146.2593","1825.2883333333332","1778.423","1910.6986"
"6791","1936.03175","1918.6405","1953.423","8013.3175","7879.421","8147.214","1814.2402666666667","1784.5857","1872.6367"
"6804","1925.65265","1882.5024","1968.8029","8128.38","7990.364","8266.396","1833.9342","1793.8757","1905.0083"
"6817","1952.37905","1881.6875","2023.0706","8012.09","7751.445","8272.735","1812.6059999999998","1751.3405","1885.1117"
"6830","1925.5627","1916.2194","1934.906","8269.3467","8117.7524","8420.941","1814.8107333333335","1775.5443","1891.4065"
"6843","1968.2139499999998","1925.1659","2011.262","8104.037499999999","7974.114","8233.961","1841.9264666666668","1794.9875","1924.5127"
"6856","1988.83995","1936.6704","2041.0095","8117.889","7638.618","8597.16","1826.3570333333334","1777.6715","1885.0231"
"6869","1996.1158500000001","1925.8855","2066.3462","8239.9385","7949.361","8530.516","1832.7024","1810.2584","1869.0405"
"6882","1979.7629","1931.6272","2027.8986","8103.2055","8027.898","8178.513","1828.9379666666664","1782.7096","1896.4224"
"6895","1964.0437","1958.4025","1969.6849","8162.10425","7986.3345","8337.874","1826.3702999999998","1786.0056","1871.4803"
"6908","1970.4290500000002","1961.546","1979.3121","8094.45435","7875.3247","8313.584","1820.5433","1766.8347","1891.1161"
"6921","1947.987","1947.8232","1948.1508","8019.38515","7759.1973","8279.573","1844.5616666666667","1781.8317","1919.6383"
"6934","1984.73695","1936.9374","2032.5365","8044.7813","7865.8066","8223.756","1844.5439666666668","1787.5773","1931.9148"
"6947","1995.0045999999998","1923.6725","2066.3367","8100.25085","7953.8027","8246.699","1854.3893333333333","1775.4003","1947.865"
"6960","1959.81115","1931.2397","1988.3826","8089.121649999999","7834.6743","8343.569","1835.7440666666669","1797.8113","1895.4865"
"6973","1985.0824499999999","1949.1644","2021.0005","8156.3330000000005","8130.531","8182.135","1865.8074333333334","1795.0619","1944.2206"
"6986","1972.3431500000002","1968.8594","1975.8269","8326.967499999999","8268.534","8385.401","1869.7766333333336","1802.3025","1928.7858"
"6999","1958.59965","1924.0057","1993.1936","8209.22975","7906.7285","8511.731","1874.0732666666665","1829.1573","1908.9293"
"7012","1953.01525","1925.0471","1980.9834","8281.693","8030.353","8533.033","1884.8310666666666","1838.7681","1937.7435"
"7025","1987.03325","1953.9907","2020.0758","8289.796999999999","8223.694","8355.9","1885.1778000000002","1821.9906","1955.997"
"7038","1995.49985","1942.1945","2048.8052","8215.8753","8106.4146","8325.336","1893.6612666666667","1846.1976","1953.6315"
"7051","2008.09595","2000.0011","2016.1908","8334.533","8236.786","8432.28","1893.7632666666668","1846.6338","1958.3627"
"7064","1967.5743","1941.2828","1993.8658","8208.6862","8168.9414","8248.431","1863.6388","1830.6627","1914.7065"
"7077","1969.91685","1903.6628","2036.1709","8111.988649999999","7915.6323","8308.345","1897.7975999999999","1809.4104","1973.6112"
"7090","2008.5637","1962.0366","2055.0908","8381.2725","8240.177","8522.368","1895.6821","1824.6046","1970.6115"
"7103","1976.16835","1948.4972","2003.8395","8388.642","8137.654","8639.63","1876.2082333333335","1833.3634","1940.8107"
"7116","1984.0629","1963.2584","2004.8674","8153.627","7963.654","8343.6","1883.4138333333333","1844.7808","1940.3344"
"7129","1978.3957500000001","1959.5552","1997.2363","8308.575799999999","8123.6826","8493.469","1892.1898","1842.3624","1958.7832"
"7142","2001.3573000000001","1959.9744","2042.7402","8102.6951","8027.1978","8178.1924","1908.8619333333334","1838.5563","1982.8712"
"7155","1984.97465","1980.5983","1989.351","8148.6185000000005","7846.271","8450.966","1926.8996","1859.9543","1990.3314"
"7168","1999.4191500000002","1961.3177","2037.5206","8359.68675","8168.0615","8551.312","1901.0429000000001","1837.9177","1991.7078"
"7181","1998.12535","1964.4056","2031.8451","8396.3825","8380.594","8412.171","1881.1629","1834.7032","1954.5232"
"7194","1989.44785","1967.4465","2011.4492","8375.704","8373.05","8378.358","1896.8919333333333","1818.0336","1969.5768"
"7207","1991.2103","1958.9558","2023.4648","8344.24325","8321.674","8366.8125","1902.5860666666667","1842.7479","1983.3523"
"7220","1993.5199","1990.8358","1996.204","8488.586","8358.274","8618.898","1928.7225666666666","1880.943","1984.9271"
"7233","1975.8344499999998","1960.0275","1991.6414","8267.6035","7965.726","8569.481","1908.7553","1840.478","1991.9587"
"7246","1961.3541","1946.658","1976.0502","8256.573","7985.944","8527.202","1928.0950999999998","1853.5916","2019.0287"
"7259","2023.1226","2001.4586","2044.7866","8215.7712","7979.2134","8452.329","1933.4295333333332","1873.4716","1998.4767"
"7272","2037.9459500000003","2016.4199","2059.472","8346.8329","7848.5938","8845.072","1928.3592","1872.6561","1981.4609"
"7285","2010.7876999999999","1979.4232","2042.1522","8202.82","8076.406","8329.234","1925.8761333333332","1874.4965","2003.1686"
"7298","2015.9926500000001","1988.559","2043.4263","8238.38675","8122.9165","8353.857","1909.1225000000002","1849.1783","1995.6622"
"7311","2023.8213500000002","2004.8558","2042.7869","8314.323250000001","8079.6885","8548.958","1941.7352333333336","1879.6869","2021.0596"
"7324","2005.08945","1979.4802","2030.6987","8361.075","8269.65","8452.5","1953.8078333333335","1898.8159","2029.3016"
"7337","1985.8545","1961.3483","2010.3607","8421.068","8390.315","8451.821","1945.7145666666665","1876.5713","2024.2987"
"7350","2018.8294500000002","1993.9718","2043.6871","8527.187","8310.911","8743.463","1957.8358","1882.023","2053.916"
"7363","2016.2483","1996.4832","2036.0134","8457.3868","8074.1826","8840.591","1960.0140666666666","1910.1705","2027.7706"
"7376","2018.85255","1997.9899","2039.7152","8632.288499999999","8451.435","8813.142","1942.9606666666666","1873.6342","2046.1614"
"7389","2034.3066","1977.5146","2091.0986","8544.034","8517.479","8570.589","1942.4339","1858.3097","2051.7866"
"7402","2021.0711000000001","2003.8787","2038.2635","8583.694","8418.118","8749.27","1946.1375333333335","1903.4408","2024.6515"
"7415","2025.463","1989.3813","2061.5447","8607.279999999999","8276.973","8937.587","1963.0837","1904.5194","2025.1958"
"7428","2036.70795","2011.025","2062.3909","8321.0045","8316.536","8325.473","1965.3355333333332","1905.3499","2047.6041"
"7441","2010.85625","2002.1572","2019.5553","8271.523000000001","8072.918","8470.128","1972.5988666666665","1910.3528","2038.861"
"7454","2039.8600000000001","2028.327","2051.393","8431.163499999999","8306.158","8556.169","1969.8649666666668","1917.3795","2045.3813"
"7467","2010.87235","2008.3868","2013.3579","8608.296","8415.799","8800.793","1971.3546999999999","1911.8654","2020.812"
"7480","2014.8195999999998","1982.263","2047.3762","8573.545999999998","8373.471","8773.621","1983.3447333333334","1907.545","2054.3193"
"7493","2037.50275","2031.9025","2043.103","8352.302","8176.959","8527.645","1965.856","1886.9781","2038.8862"
"7506","2052.9829","2017.9111","2088.0547","8132.10165","8106.4863","8157.717","1982.4972666666665","1941.5692","2035.8771"
"7519","2038.97185","2008.5211","2069.4226","8347.29175","8115.7935","8578.79","1992.0538","1943.9923","2054.2139"
"7532","2051.00555","2040.9486","2061.0625","8635.2555","8448.077","8822.434","1990.2392666666665","1881.5044","2069.3826"
"7545","2050.7208","2044.0004","2057.4412","8538.9365","8311.19","8766.683","1981.3614333333335","1923.4761","2057.1138"
"7558","2036.4555","2005.837","2067.074","8327.3755","8196.015","8458.736","1996.4500666666665","1940.4514","2072.9717"
"7571","2068.84865","2058.0125","2079.6848","8039.9755000000005","7904.424","8175.527","2009.3789666666664","1937.322","2086.5044"
"7584","2048.9134999999997","2028.1144","2069.7126","8320.3285","8259.002","8381.655","2014.2522666666666","1943.9752","2069.1904"
"7597","2065.0433000000003","2035.8932","2094.1934","8538.890500000001","8510.548","8567.233","2000.5762666666667","1938.7574","2083.8665"
"7610","2037.71195","2018.2229","2057.201","8525.030999999999","8491.088","8558.974","2015.9221333333335","1968.8282","2063.4297"
"7623","2054.9917","2051.9348","2058.0486","8614.610499999999","8511.358","8717.863","2009.686","1901.4788","2104.1472"
"7636","2001.99205","1986.287","2017.6971","8336.236","8326.103","8346.369","2011.6818","1964.0452","2044.7786"
"7649","2047.17805","2030.0907","2064.2654","8578.3005","8555.559","8601.042","2029.738466666667","1952.7294","2085.947"
"7662","2022.0403","1980.1499","2063.9307","8494.077000000001","8469.364","8518.79","1994.5608","1920.8456","2081.744"
"7675","2070.47535","2050.0154","2090.9353","8623.9325","8613.727","8634.138","2014.9561666666668","1916.1151","2095.9712"
"7688","2060.64295","2051.7227","2069.5632","8511.2135","8402.627","8619.8","2028.544133333333","1944.7006","2103.863"
"7701","2108.486","2098.6348","2118.3372","8567.4175","8313.53","8821.305","2024.4612333333334","1950.8776","2072.8867"
"7714","1998.8730500000001","1984.6613","2013.0848","8453.0285","8336.228","8569.829","2049.5239","1944.3939","2145.378"
"7727","2007.91015","1995.54","2020.2803","8420.443749999999","8405.658","8435.2295","2034.6031333333333","1961.1462","2106.4578"
"7740","2039.8212","1993.2156","2086.4268","8556.907","8538.494","8575.32","2042.8442666666667","1944.5354","2136.639"
"7753","2047.68505","2040.8723","2054.4978","8555.336500000001","8454.332","8656.341","2054.263833333333","1968.8983","2164.0967"
"7766","2069.29955","2068.6667","2069.9324","8660.052","8455.376","8864.728","2051.8922","1982.7081","2132.857"
"7779","2083.53065","2061.2593","2105.802","8496.79","8388.184","8605.396","2043.3286666666665","1970.8107","2141.9878"
"7792","2063.2025000000003","2057.4702","2068.9348","8544.579","8521.296","8567.862","2049.1971","1975.8694","2146.4956"
"7805","2094.51245","2050.6135","2138.4114","8715.986499999999","8541.335","8890.638","2045.9173333333335","1937.6202","2127.6543"
"7818","2042.0048","2040.4694","2043.5402","8756.492","8597.468","8915.516","2059.0979666666667","2000.3381","2124.7898"
"7831","2112.89095","2092.7231","2133.0588","8749.976999999999","8733.739","8766.215","2062.780166666667","1991.806","2118.3135"
"7844","2089.23155","2088.9846","2089.4785","8757.286","8591.673","8922.899","2057.1119","1948.1976","2149.0146"
"7857","2113.4604499999996","2089.6094","2137.3115","8737.320749999999","8675.9795","8798.662","2095.8385999999996","1977.7328","2171.5103"
"7870","2102.08645","2067.9429","2136.23","8559.746749999998","8557.8545","8561.639","2105.8342666666667","2019.5228","2162.6492"
"7883","2110.06825","2089.2852","2130.8513","8648.535","8477.346","8819.724","2080.6060999999995","1972.0508","2200.279"
"7896","2060.5","2056.2258","2064.7742","8591.126499999998","8568.435","8613.818","2092.4122","1991.998","2157.89"
"7909","2087.5123","2072.4653","2102.5593","8489.591","8363.975","8615.207","2099.6609333333336","1995.7777","2165.3157"
"7922","2100.0676000000003","2066.1592","2133.976","8323.57","8288.026","8359.114","2080.2067666666667","1963.6547","2164.3003"
"7935","2105.4852499999997","2093.502","2117.4685","8323.95035","7839.0527","8808.848","2072.522433333333","1984.4138","2136.778"
"7948","2064.4275","2059.263","2069.592","8348.6646","8016.4062","8680.923","2102.4903","2000.5869","2183.4724"
"7961","2074.4907","2051.4968","2097.4846","8488.45925","8392.981","8583.9375","2093.843933333333","2018.3538","2169.018"
"7974","2077.4894999999997","2065.8455","2089.1335","8641.6295","8551.883","8731.376","2100.5587","2028.6991","2175.323"
"7987","2084.86975","2072.7273","2097.0122","8607.01325","8248.131","8965.8955","2096.3127","2003.1444","2187.9175"
"8000","2092.3057","2047.2427","2137.3687","8682.0945","8377.285","8986.904","2099.6016","2018.553","2169.4888"
"8013","2101.4438499999997","2096.1672","2106.7205","8460.401","8370.964","8549.838","2099.688333333333","2005.5162","2167.9211"
"8026","2117.3818499999998","2102.0093","2132.7544","8567.675","8211.757","8923.593","2128.616833333333","2051.56","2177.979"
"8039","2107.78575","2105.2678","2110.3037","8263.05185","8174.9727","8351.131","2127.7870333333335","2004.514","2202.9294"
"8052","2075.17285","2051.8362","2098.5095","8287.5555","7960.451","8614.66","2138.503533333333","2029.5621","2233.6875"
"8065","2065.8923","2049.874","2081.9106","8567.8","8518.636","8616.964","2141.129733333333","2032.0142","2220.6777"
"8078","2075.9571","2069.713","2082.2012","8511.1495","8422.042","8600.257","2138.2451333333333","2015.4188","2250.3806"
"8091","2111.5769","2089.9485","2133.2053","8462.603","8445.502","8479.704","2116.3315333333335","2007.62","2223.5894"
"8104","2103.663","2084.0042","2123.3218","8389.884","8365.104","8414.664","2129.615333333333","2034.7474","2213.677"
"8117","2110.3705","2109.914","2110.827","8598.876499999998","8593.132","8604.621","2143.8282999999997","2074.1992","2244.9397"
"8130","2149.7482499999996","2103.1838","2196.3127","8641.530999999999","8328.451","8954.611","2132.8801333333336","2018.8279","2224.3242"
"8143","2040.6972","2009.4921","2071.9023","8527.141","8283.324","8770.958","2145.1212","2044.7076","2272.2878"
"8156","2105.2700999999997","2082.674","2127.8662","8628.9195","8623.072","8634.767","2156.884666666667","2046.187","2260.306"
"8169","2112.7441","2090.6606","2134.8276","8500.391","8318.303","8682.479","2144.4031","2045.8951","2213.812"
"8182","2100.42285","2070.7627","2130.083","8546.9005","8321.805","8771.996","2126.3923666666665","2022.7026","2211.359"
"8195","2107.44235","2082.9846","2131.9001","8672.158","8491.558","8852.758","2138.6976","2019.3491","2216.4167"
"8208","2107.6483","2095.6184","2119.6782","8699.6375","8451.943","8947.332","2134.6257666666666","1986.9686","2226.2393"
"8221","2105.6595500000003","2100.9656","2110.3535","8583.836500000001","8471.164","8696.509","2163.9131999999995","2043.5731","2293.3223"
"8234","2095.7373500000003","2048.1729","2143.3018","8748.2445","8489.907","9006.582","2132.7776666666664","2030.7394","2240.412"
"8247","2084.41745","2055.8542","2112.9807","8674.3475","8628.345","8720.35","2161.543766666667","2030.9358","2240.0864"
"8260","2132.98715","2131.612","2134.3623","8469.752","8464.068","8475.436","2153.945933333333","2019.2367","2288.8289"
"8273","2114.57525","2107.9595","2121.191","8587.163","8502.062","8672.264","2162.3545666666664","2025.3995","2274.205"
"8286","2143.7384","2134.7783","2152.6985","8376.936000000002","8221.815","8532.057","2182.7223333333336","2042.3018","2283.0378"
"8299","2130.88075","2101.3938","2160.3677","8621.268","8425.578","8816.958","2189.8684","2049.8909","2260.5925"
"8312","2091.12875","2090.3271","2091.9304","8383.65065","8069.5283","8697.773","2196.2021333333337","2078.5435","2288.87"
"8325","2128.68725","2120.3047","2137.0698","8351.2235","8306.851","8395.596","2187.663433333333","2074.7102","2300.2551"
"8338","2111.8431499999997","2105.1643","2118.522","8611.8835","8566.096","8657.671","2169.3471000000004","2076.8218","2242.0405"
"8351","2165.68325","2164.616","2166.7505","8428.9875","8268.403","8589.572","2205.6280333333334","2082.1538","2300.9763"
"8364","2122.53285","2118.6035","2126.4622","8678.6305","8569.746","8787.515","2194.2374","2073.2266","2274.3408"
"8377","2121.44995","2097.0535","2145.8464","8574.385750000001","8413.709","8735.0625","2215.703133333333","2073.5217","2342.9473"
"8390","2127.8352","2114.8896","2140.7808","8616.1975","8555.673","8676.722","2211.7891999999997","2083.765","2294.4434"
"8403","2112.88385","2091.901","2133.8667","8821.04775","8744.3545","8897.741","2224.7327666666665","2105.588","2373.2126"
"8416","2156.42515","2148.9023","2163.948","8763.0635","8675.492","8850.635","2170.8827333333334","2029.8632","2305.472"
"8429","2121.193","2108.0256","2134.3604","8681.4145","8578.022","8784.807","2206.0655666666667","2074.0542","2326.704"
"8442","2159.1030499999997","2140.8086","2177.3975","8539.841","8295.777","8783.905","2237.4069","2111.5117","2328.7488"
"8455","2128.8666","2120.5532","2137.18","8663.9045","8431.589","8896.22","2229.9578","2062.9548","2327.7246"
"8468","2139.812","2138.8628","2140.7612","8802.46","8693.858","8911.062","2221.2735333333335","2099.4644","2339.0322"
"8481","2127.9995","2122.9067","2133.0923","8559.061000000002","8509.573","8608.549","2224.4946","2066.8745","2369.276"
"8494","2172.1724999999997","2148.4375","2195.9075","8718.9985","8536.603","8901.394","2232.7580666666668","2118.4875","2329.3743"
"8507","2155.57675","2139.5645","2171.589","8660.5045","8518.162","8802.847","2217.8754000000004","2083.9844","2315.5554"
"8520","2172.79615","2150.593","2194.9993","8547.3225","8534.236","8560.409","2209.623","2068.376","2298.1956"
"8533","2133.8435","2128.8157","2138.8713","8473.8905","8208.355","8739.426","2240.9770333333336","2103.9841","2354.505"
"8546","2184.66745","2177.3203","2192.0146","8575.9715","8383.346","8768.597","2224.8229","2140.12","2338.1392"
"8559","2127.33875","2110.415","2144.2625","8638.68925","8396.8545","8880.524","2224.9863666666665","2123.755","2288.6807"
"8572","2190.3527","2179.9514","2200.754","8745.537499999999","8493.489","8997.586","2238.191533333333","2096.889","2359.5662"
"8585","2170.3673","2142.979","2197.7556","8620.0915","8594.673","8645.51","2255.3772999999997","2158.237","2320.0159"
"8598","2178.4038","2159.8503","2196.9573","8670.300500000001","8576.419","8764.182","2249.4551333333334","2178.0505","2347.1887"
"8611","2179.3263500000003","2175.119","2183.5337","8733.318500000001","8655.414","8811.223","2237.0108","2114.9246","2328.695"
"8624","2152.1667500000003","2123.0605","2181.273","8625.728","8526.065","8725.391","2243.7521666666667","2145.186","2329.2202"
"8637","2170.6429500000004","2152.3389","2188.947","8835.9465","8634.809","9037.084","2258.8013333333333","2133.8804","2331.9646"
"8650","2161.7082499999997","2137.5198","2185.8967","8527.1815","8156.488","8897.875","2268.8730666666665","2115.2583","2388.0667"
"8663","2220.9561000000003","2183.8362","2258.076","8525.6905","8326.282","8725.099","2263.6408","2146.4634","2335.6106"
"8676","2159.0744999999997","2131.652","2186.497","8532.8345","8382.301","8683.368","2237.8427666666666","2136.5103","2325.9006"
"8689","2148.98425","2120.3938","2177.5747","8576.66","8367.03","8786.29","2257.3384","2124.1892","2373.173"
"8702","2152.3792999999996","2106.794","2197.9646","8453.008","8247.978","8658.038","2274.9222999999997","2134.8086","2389.6038"
"8715","2165.16965","2151.7656","2178.5737","8724.303","8495.464","8953.142","2241.8938333333335","2116.277","2338.8264"
"8728","2169.09825","2160.737","2177.4595","8710.7275","8545.87","8875.585","2248.594466666667","2119.663","2362.2214"
"8741","2171.82755","2168.4373","2175.2178","8603.7125","8523.848","8683.577","2267.3864","2108.7886","2395.4539"
"8754","2156.9593","2151.7896","2162.129","8666.914","8510.828","8823","2284.7528","2174.011","2341.837"
"8767","2231.0986","2187.0361","2275.1611","8694.4995","8548.13","8840.869","2284.8388333333337","2191.5972","2349.1553"
"8780","2201.50695","2191.2192","2211.7947","8757.008","8637.091","8876.925","2287.061366666667","2160.4324","2414.2861"
"8793","2198.4818","2189.134","2207.8296","8735.071","8592.463","8877.679","2305.0172333333335","2201.1206","2382.2153"
"8806","2164.7557500000003","2143.7837","2185.7278","8745.7565","8487.008","9004.505","2316.0072666666665","2225.9998","2409.2163"
"8819","2190.4287999999997","2126.6584","2254.1992","8636.372","8521.575","8751.169","2316.0146","2215.9648","2394.629"
"8832","2192.8316999999997","2151.8892","2233.7742","8681.2735","8660.376","8702.171","2298.3949666666667","2228.7903","2364.2078"
"8845","2182.892","2168.713","2197.071","8915.082999999999","8822.079","9008.087","2274.1334666666667","2172.5251","2357.127"
"8858","2204.0932000000003","2182.017","2226.1694","8833.854","8726.647","8941.061","2268.274733333333","2165.926","2321.3542"
